k,Name,Age,Tm,IP,G,GS,R,RA9,RA9opp,RA9def,RA9role,PPFp,RA9avg,RAA,WAA,gmLI,WAAadj,WAR,RAR,waaWL%,162WL%,Salary▼,Acquired
146,Jeff Samardzija\samarje01,23,CHC,27.2,26,0,12,3.90,4.78,-0.16,-0.35,108.2,4.97,3,0.4,1.00,0.0,0.6,6,.514,.502,$2000000,Amateur Draft
147,Brian Shouse*\shousbr01,39,MIL,51.1,69,0,19,3.33,4.65,0.24,-0.34,98.7,4.02,4,0.4,1.39,0.0,0.9,8,.506,.503,$2000000,Traded
148,Jorge Sosa\sosajo02,30,NYM,21.2,20,0,23,9.55,4.60,0.12,-0.33,100.4,4.16,-13,-1.2,1.08,-0.1,-1.1,-11,.438,.492,$2000000,Free Agency
149,Mike Pelfrey\pelfrmi01,24,NYM,200.2,32,32,86,3.86,4.53,0.11,0.18,98.2,4.52,16,1.7,,-0.1,3.2,32,.552,.510,$1987500,Amateur Draft
150,Mike MacDougal\macdomi01,31,CHW,17.0,16,0,4,2.12,5.06,-0.19,-0.37,104.7,5.11,5,0.6,.61,-0.2,0.6,7,.534,.503,$1950000,Traded
151,Juan Cruz\cruzju02,29,ARI,51.2,57,0,17,2.96,4.58,-0.14,-0.33,108.6,4.76,11,1.1,.94,-0.1,1.4,15,.519,.507,$1937500,Traded
152,Joe Beimel*\beimejo01,31,LAD,49.0,71,0,11,2.02,4.64,-0.08,-0.34,97.3,4.26,12,1.3,1.29,0.1,1.8,16,.518,.508,$1925000,Free Agency
153,Chad Gaudin\gaudich01,25,2TM,90.0,50,6,50,5.00,4.83,0.15,-0.13,99.7,4.53,-6,-0.6,.80,-0.1,0.2,4,.489,.498,$1775000,Traded
154,Luis Ayala\ayalalu01,30,2TM,75.2,81,0,53,6.30,4.79,0.00,-0.35,99.2,4.42,-15,-1.6,1.42,-0.4,-1.3,-9,.481,.494,$1700000,Traded
155,Fernando Rodney\rodnefe01,31,DET,40.1,38,0,22,4.91,4.88,-0.28,-0.36,102.7,4.93,-1,-0.1,1.68,-0.1,0.2,4,.498,.500,$1700000,Amateur Free Agent
156,Brad Hennessey\hennebr01,28,SFG,40.1,17,4,35,7.81,4.43,-0.16,-0.04,104.7,4.77,-13,-1.3,.72,0.0,-0.9,-10,.425,.492,$1600000,Amateur Draft
157,Trever Miller*\milletr02,35,TBR,43.1,68,0,21,4.36,4.95,0.13,-0.37,101.8,4.54,0,0.0,1.07,-0.1,0.3,6,.500,.500,$1600000,Free Agency
158,Will Ohman*\ohmanwi01,30,ATL,58.2,83,0,27,4.14,4.71,0.17,-0.34,97.8,4.10,0,0.0,1.11,-0.1,0.4,5,.500,.500,$1600000,Traded
159,Mark Hendrickson*\hendrma01,34,FLA,133.2,36,19,87,5.86,4.54,0.07,0.06,101.4,4.60,-18,-1.8,1.09,-0.1,-0.8,-7,.451,.489,$1500000,Free Agency
160,Steve Trachsel\trachst01,37,BAL,39.2,10,8,41,9.30,4.76,-0.01,0.10,103.5,5.04,-20,-1.7,.19,0.1,-1.2,-14,.333,.490,$1500000,Free Agency
161,Kazuo Fukumori\fukumka01,31,TEX,4.0,4,0,9,20.25,4.83,-0.43,-0.36,103.0,5.04,-7,-0.6,.37,0.2,-0.4,-6,.351,.496,$1400000,Free Agency
162,Zack Greinke\greinza01,24,KCR,202.1,32,32,87,3.87,4.80,-0.42,0.19,100.8,5.45,32,3.4,,-0.1,5.4,58,.607,.521,$1400000,Amateur Draft
163,Ryan Madson\madsory01,27,PHI,82.2,76,0,29,3.16,4.64,0.44,-0.34,102.2,3.95,8,0.8,1.13,-0.1,1.4,14,.510,.505,$1400000,Amateur Draft
164,Aaron Miles\milesaa01,31,STL,1.0,1,0,0,0.00,4.90,0.33,-0.35,98.0,4.13,0,0.0,.00,0.0,0.0,1,.549,.500,$1400000,Free Agency
165,Jimmy Gobble*\gobblji01,26,KCR,31.2,39,0,31,8.81,5.08,-0.47,-0.38,100.6,5.20,-13,-1.3,.75,0.1,-0.9,-9,.467,.492,$1312500,Amateur Draft
166,Chad Qualls\quallch01,29,ARI,73.2,77,0,29,3.54,4.47,-0.18,-0.32,108.6,4.70,10,1.0,1.61,0.2,1.8,16,.513,.506,$1312500,Traded
167,Hideki Okajima*\okajihi01,32,BOS,62.0,64,0,18,2.61,4.79,0.12,-0.35,105.9,4.57,12,1.3,1.52,0.1,2.1,20,.520,.508,$1275000,Free Agency
168,Matt Belisle\belisma01,28,CIN,29.2,6,6,27,8.19,4.49,-0.19,0.18,95.8,4.66,-11,-1.0,,0.0,-0.8,-9,.335,.494,$1250000,Traded
169,Jesus Colome\colomje01,30,WSN,71.0,61,0,38,4.82,4.69,-0.04,-0.34,99.9,4.38,-3,-0.3,.74,-0.1,0.2,3,.495,.498,$1250000,Free Agency
170,Justin Duchscherer\duchsju01,30,OAK,141.2,22,22,45,2.86,4.80,0.26,0.19,96.1,4.54,24,2.6,,-0.1,3.9,42,.617,.516,$1200000,Traded
171,Aaron Heilman\heilmaa01,29,NYM,76.0,78,0,48,5.68,4.65,0.09,-0.34,99.4,4.19,-12,-1.2,1.28,-0.3,-0.9,-6,.484,.492,$1200000,Amateur Draft
172,Luke Hochevar\hochelu01,24,KCR,129.0,22,22,84,5.86,4.74,-0.48,0.18,101.8,5.50,-8,-0.7,,-0.1,0.5,9,.467,.495,$1200000,Amateur Draft
173,Jon Rauch\rauchjo01,29,2TM,71.2,74,0,36,4.52,4.67,-0.09,-0.34,101.5,4.49,0,0.0,1.55,0.1,0.7,6,.500,.501,$1200000,Traded
174,Matt Wise\wisema01,32,NYM,7.0,8,0,5,6.43,4.49,0.12,-0.33,98.4,3.98,-2,-0.2,.72,0.0,-0.1,-1,.477,.499,$1200000,Free Agency
175,John Grabow*\grabojo02,29,PIT,76.0,74,0,25,2.96,4.62,-0.09,-0.34,98.0,4.29,12,1.2,1.34,0.1,2.0,18,.516,.507,$1135000,Amateur Draft
176,Justin Verlander\verlaju01,25,DET,201.0,33,33,119,5.33,4.83,-0.33,0.19,102.5,5.48,0,0.0,,-0.1,1.9,25,.499,.500,$1130000,Amateur Draft
177,Jason Frasor\frasoja01,30,TOR,47.1,49,0,23,4.37,4.90,0.23,-0.36,97.9,4.21,-2,-0.2,.86,-0.1,0.2,4,.497,.499,$1125000,Traded
178,Geoff Geary\gearyge01,31,HOU,64.0,55,0,18,2.53,4.62,0.08,-0.34,97.8,4.12,12,1.2,.98,-0.1,1.7,17,.522,.507,$1125000,Traded
179,Oscar Villarreal\villaos01,26,HOU,37.2,35,0,25,5.97,4.79,0.09,-0.35,97.0,4.22,-7,-0.7,.60,0.1,-0.3,-4,.480,.496,$1125000,Traded
180,Scott Proctor\proctsc01,31,LAD,38.2,41,0,30,6.98,4.61,-0.07,-0.33,98.0,4.26,-11,-1.1,.92,0.0,-0.8,-8,.472,.493,$1115000,Traded
181,Kevin Correia\correke01,27,SFG,110.0,25,19,80,6.55,4.50,-0.15,0.14,102.1,4.90,-20,-1.9,.32,0.0,-1.0,-11,.425,.488,$1075000,Amateur Draft
182,Gary Glover\glovega01,31,2TM,54.1,47,0,33,5.47,4.84,-0.03,-0.36,103.1,4.65,-6,-0.6,.95,-0.1,-0.1,1,.487,.498,$1075000,Free Agency
183,Jesse Crain\crainje01,26,MIN,62.2,66,0,29,4.16,4.83,-0.17,-0.36,95.6,4.44,1,0.1,1.24,-0.2,0.6,9,.501,.500,$1050000,Amateur Draft
184,Pedro Feliciano*\felicpe01,31,NYM,53.1,86,0,24,4.05,4.80,0.09,-0.35,98.0,4.27,2,0.2,1.51,0.0,0.6,6,.502,.501,$1025000,Free Agency
185,Shawn Chacon\chacosh01,30,HOU,85.2,15,15,52,5.46,4.69,0.08,0.19,97.7,4.68,-7,-0.7,,-0.1,0.0,0,.454,.496,$1016393,Free Agency
186,Kiko Calero\calerki01,33,OAK,4.2,5,0,3,5.79,4.84,0.19,-0.36,103.9,4.46,-1,-0.1,.13,0.0,0.0,0,.485,.500,$1000000,Free Agency
187,Randy Flores*\florera01,32,STL,25.2,43,0,16,5.61,4.91,0.42,-0.36,98.9,4.09,-4,-0.4,1.30,-0.1,-0.3,-2,.490,.497,$1000000,Free Agency
188,Jorge Julio\juliojo01,29,2TM,30.0,27,0,12,3.60,4.69,0.13,-0.34,97.9,4.13,1,0.2,.59,-0.1,0.4,5,.506,.500,$1000000,Free Agency
189,Tim Redding\redditi01,30,WSN,182.0,33,33,110,5.44,4.68,-0.04,0.19,101.1,4.96,-9,-0.9,,-0.1,0.6,6,.474,.495,$1000000,Free Agency
190,Mark Redman*\redmama01,34,COL,45.1,10,9,40,7.94,4.66,-0.24,0.17,106.1,5.37,-13,-1.2,.13,0.0,-0.8,-9,.384,.493,$1000000,Free Agency
191,Dennys Reyes*\reyesde01,31,MIN,46.1,75,0,12,2.33,5.10,-0.16,-0.38,96.4,4.71,11,1.2,1.47,0.1,1.8,17,.516,.507,$1000000,Free Agency
192,James Shields\shielja02,26,TBR,215.0,33,33,94,3.93,4.74,0.14,0.18,100.7,4.81,17,1.8,,-0.2,3.8,44,.554,.511,$1000000,Amateur Draft
193,Todd Wellemeyer\welleto01,29,STL,191.2,32,32,84,3.94,4.61,0.36,0.18,98.2,4.35,10,1.0,,-0.1,2.5,25,.531,.506,$1000000,Waivers
194,Jamey Wright\wrighja01,33,TEX,84.1,75,0,57,6.08,4.73,-0.27,-0.35,101.9,4.73,-14,-1.4,1.27,-0.4,-0.9,-3,.481,.491,$1000000,Free Agency
195,George Sherrill*\sherrge01,31,BAL,53.1,57,0,28,4.73,4.76,-0.01,-0.35,102.8,4.54,-2,-0.2,1.73,-0.2,0.1,5,.496,.499,$980000,Traded
196,Matt Cain\cainma01,23,SFG,217.2,34,34,95,3.93,4.57,-0.12,0.18,102.4,5.00,27,2.9,,-0.1,4.6,45,.586,.518,$950000,Amateur Draft
197,Matt Guerrier\guerrma02,29,MIN,76.1,76,0,47,5.54,4.85,-0.18,-0.36,96.3,4.50,-10,-1.0,1.37,-0.4,-0.6,-1,.487,.494,$950000,Waivers
198,Todd Coffey\coffeto01,27,2TM,26.2,26,0,13,4.39,4.71,-0.07,-0.34,104.8,4.65,1,0.1,.52,0.1,0.4,3,.504,.500,$907500,Amateur Draft
199,Lenny DiNardo*\dinarle01,28,OAK,23.0,11,2,20,7.83,5.00,0.33,-0.19,98.9,4.42,-9,-0.9,.43,0.1,-0.5,-6,.422,.495,$900000,Waivers
200,Chad Durbin\durbich01,30,PHI,87.2,71,0,33,3.39,4.62,0.44,-0.33,102.1,3.93,6,0.6,1.47,0.0,1.4,13,.508,.504,$900000,Free Agency
201,Matt Thornton*\thornma01,31,CHW,67.1,74,0,20,2.67,4.88,-0.16,-0.36,105.0,4.91,16,1.6,1.38,0.1,2.4,24,.521,.510,$875000,Traded
202,Michael Wuertz\wuertmi01,29,CHC,44.2,45,0,23,4.63,4.76,-0.16,-0.34,106.4,4.87,1,0.1,1.10,-0.1,0.5,5,.503,.501,$860000,Amateur Draft
203,Ray King*\kingra01,34,WSN,6.1,12,0,4,5.68,5.06,-0.05,-0.37,100.1,4.75,-1,-0.1,1.62,0.0,0.0,0,.495,.500,$850000,Free Agency
204,Odalis Perez*\perezod01,30,WSN,159.2,30,30,87,4.90,4.72,-0.04,0.19,99.8,4.93,1,0.1,,-0.1,1.4,14,.505,.501,$850000,Free Agency
205,Glendon Rusch*\ruschgl01,33,2TM,83.2,35,9,50,5.38,4.51,-0.16,-0.04,103.9,4.85,-4,-0.4,.94,0.0,0.3,2,.488,.500,$850000,Free Agency
206,Duaner Sanchez\sanchdu01,28,NYM,58.1,66,0,28,4.32,4.62,0.10,-0.33,98.6,4.12,-1,-0.1,1.26,-0.1,0.3,4,.499,.499,$850000,Traded
207,Javier Lopez*\lopezja02,30,BOS,59.1,70,0,18,2.73,4.95,0.13,-0.37,107.6,4.79,12,1.3,1.08,-0.1,1.8,20,.518,.508,$840000,Traded
208,Vinnie Chulk\chulkvi01,29,SFG,31.2,27,0,18,5.12,4.54,-0.15,-0.33,105.7,4.61,-2,-0.2,1.10,-0.1,0.1,1,.494,.499,$837500,Traded
209,Kyle Snyder\snydeky01,30,BOS,1.2,2,0,4,21.60,4.29,0.16,-0.32,91.3,3.49,-3,-0.3,1.05,0.0,-0.3,-3,.352,.498,$835000,Waivers
210,Adam Loewen*\loewead01,24,BAL,21.1,7,4,19,8.02,4.84,-0.01,0.11,102.6,5.09,-7,-0.7,1.18,0.0,-0.5,-5,.403,.496,$816000,Amateur Draft
211,Brandon Backe\backebr01,30,HOU,166.2,31,31,114,6.16,4.65,0.09,0.19,98.8,4.69,-26,-2.5,,-0.1,-1.2,-13,.420,.485,$800000,Traded
212,Dave Borkowski\borkoda01,31,HOU,36.0,26,0,30,7.50,4.68,0.10,-0.34,97.8,4.15,-13,-1.3,.73,0.1,-0.9,-10,.450,.492,$800000,Free Agency
213,Tyler Yates\yatesty01,30,PIT,73.1,72,0,39,4.79,4.64,-0.10,-0.34,98.5,4.33,-3,-0.3,1.21,-0.2,0.2,3,.495,.498,$800000,Traded
214,Bobby Seay*\seaybo01,30,DET,56.1,60,0,28,4.47,4.96,-0.31,-0.37,102.6,5.03,2,0.2,1.37,-0.1,0.7,10,.504,.502,$780000,Free Agency
215,Manny Corpas\corpama01,25,COL,79.2,76,0,41,4.63,4.53,-0.21,-0.33,109.6,4.83,2,0.2,1.27,-0.1,0.8,9,.503,.501,$775000,Amateur Free Agent
216,Jonathan Papelbon\papeljo01,27,BOS,69.1,67,0,24,3.12,4.74,0.12,-0.35,105.9,4.53,10,1.0,1.77,0.2,1.9,18,.515,.506,$775000,Amateur Draft
217,Jeremy Guthrie\guthrje01,29,BAL,190.2,30,30,82,3.87,4.72,-0.01,0.18,102.3,5.02,21,2.2,,-0.1,4.0,45,.574,.514,$770000,Waivers
218,Seth McClung\mccluse01,27,MIL,105.1,37,12,47,4.02,4.67,0.22,-0.02,99.4,4.40,5,0.5,.62,-0.2,1.3,14,.514,.503,$750000,Traded
219,Justin Miller\milleju01,30,FLA,46.2,46,0,26,5.01,4.52,0.06,-0.33,101.9,4.22,-4,-0.4,1.16,-0.1,-0.1,0,.492,.498,$750000,Free Agency
220,Tyler Walker\walkety01,32,SFG,53.1,65,0,29,4.89,4.58,-0.12,-0.33,104.3,4.55,-2,-0.2,1.58,-0.1,0.2,3,.497,.499,$750000,Free Agency
221,Brian Bruney\brunebr01,26,NYY,34.1,32,1,7,1.83,4.78,-0.20,-0.32,103.3,4.81,11,1.1,1.34,0.1,1.6,15,.535,.507,$725000,Free Agency
222,Keith Foulke\foulkke01,35,OAK,31.0,31,0,14,4.06,4.82,0.27,-0.36,95.1,3.99,-1,-0.1,1.07,-0.1,0.2,3,.497,.499,$700000,Free Agency
223,Adam Wainwright\wainwad01,26,STL,132.0,20,20,51,3.48,4.58,0.36,0.18,100.2,4.40,14,1.5,,-0.1,2.6,25,.577,.509,$687500,Traded
224,Micah Bowie*\bowiemi01,33,COL,8.0,10,0,8,9.00,4.56,-0.22,-0.33,104.4,4.65,-4,-0.4,.97,0.0,-0.3,-3,.462,.498,$650000,Free Agency
225,David Price*\priceda01,22,TBR,14.0,5,1,4,2.57,4.86,0.13,-0.15,104.3,4.78,3,0.3,.84,0.0,0.4,5,.567,.502,$650000,Amateur Draft
226,Brian Tallet*\tallebr01,30,TOR,56.1,51,0,19,3.04,4.86,0.25,-0.36,97.5,4.15,6,0.6,.90,-0.2,1.0,13,.512,.504,$640000,Traded
227,Wil Ledezma*\ledezwi01,27,2TM,58.1,28,6,29,4.47,4.59,-0.02,-0.11,87.6,3.94,-3,-0.3,.47,-0.1,0.1,2,.489,.497,$620000,Waivers
228,Kent Mercker*\merckke01,40,CIN,13.2,15,0,5,3.29,4.66,-0.15,-0.34,103.4,4.63,2,0.2,.46,-0.1,0.3,3,.514,.501,$600000,Free Agency
229,Ron Villone*\villoro01,38,STL,50.0,74,0,27,4.86,4.83,0.32,-0.35,99.5,4.14,-4,-0.4,1.17,-0.1,-0.1,0,.495,.498,$600000,Free Agency
230,Fernando Cabrera\cabrefe01,26,BAL,28.1,22,0,18,5.72,4.91,-0.01,-0.36,104.0,4.73,-4,-0.4,.63,0.0,-0.1,0,.484,.498,$575000,Free Agency
231,Bobby Jenks\jenksbo01,27,CHW,61.2,57,0,18,2.63,4.85,-0.19,-0.36,105.9,4.96,15,1.5,1.63,0.3,2.5,23,.527,.509,$550000,Waivers
232,Mike Lincoln\lincomi01,33,CIN,70.1,64,0,37,4.73,4.69,-0.14,-0.34,102.9,4.62,-1,-0.1,1.07,-0.1,0.5,5,.499,.500,$550000,Free Agency
233,Felix Hernandez\hernafe02,22,SEA,200.2,31,31,85,3.81,4.87,0.09,0.19,97.4,4.84,19,2.0,,-0.1,3.9,45,.566,.513,$540000,Amateur Free Agent
234,Greg Aquino\aquingr01,30,BAL,9.1,9,0,13,12.54,4.95,-0.01,-0.37,104.9,4.82,-8,-0.8,.49,0.2,-0.5,-7,.415,.495,$500000,Waivers
235,Cole Hamels*\hamelco01,24,PHI,227.1,33,33,89,3.52,4.61,0.43,0.18,101.4,4.43,24,2.6,,-0.2,4.4,43,.578,.516,$500000,Amateur Draft
236,Brian Moehler\moehlbr01,36,HOU,150.0,31,26,79,4.74,4.71,0.09,0.16,98.2,4.69,0,0.0,.28,-0.1,1.2,12,.500,.500,$500000,Free Agency
237,Billy Traber*\trabebi01,28,NYY,16.2,19,0,13,7.02,4.83,-0.28,-0.36,100.2,4.76,-4,-0.4,.60,0.0,-0.2,-2,.477,.497,$500000,Free Agency
238,Roberto Hernandez\carmofa01,27,CLE,120.2,22,22,80,5.97,4.76,0.16,0.18,99.2,4.74,-19,-1.8,,-0.1,-0.6,-3,.420,.489,$457800,Amateur Free Agent
239,Jonathan Broxton\broxtjo01,24,LAD,69.0,70,0,29,3.78,4.47,-0.06,-0.32,98.0,4.12,3,0.3,1.56,0.0,0.9,9,.504,.502,$454000,Amateur Draft
240,Wandy Rodriguez*\rodriwa01,29,HOU,137.1,25,25,65,4.26,4.68,0.08,0.19,97.1,4.65,7,0.7,,-0.1,1.8,18,.528,.504,$451000,Amateur Free Agent
241,John Maine\mainejo01,27,NYM,140.0,25,25,70,4.50,4.50,0.09,0.18,101.0,4.63,3,0.3,,-0.1,1.4,14,.512,.502,$450000,Traded
242,Rich Hill*\hillri01,28,CHC,19.2,5,5,9,4.12,4.57,-0.15,0.18,110.6,5.42,3,0.3,,0.0,0.5,5,.562,.502,$445000,Amateur Draft
243,Kyle Kendrick\kendrky01,23,PHI,155.2,31,30,103,5.96,4.51,0.55,0.18,101.3,4.19,-30,-2.8,.02,-0.1,-1.6,-17,.410,.483,$445000,Amateur Draft
244,Saul Rivera\riversa01,30,WSN,84.0,76,0,41,4.39,4.73,-0.04,-0.34,99.8,4.42,1,0.1,1.32,-0.1,0.7,8,.501,.500,$436000,Free Agency
245,Matt Capps\cappsma01,24,PIT,53.2,49,0,20,3.35,4.63,-0.10,-0.34,97.5,4.29,6,0.6,1.64,0.1,1.2,10,.512,.504,$435500,Amateur Draft
246,Jamie Burke\burkeja02,36,SEA,1.0,1,0,1,9.00,5.00,0.13,-0.37,94.0,4.23,-1,-0.1,2.33,0.0,-0.1,0,.447,.500,$435000,Free Agency
247,Pat Neshek\neshepa01,27,MIN,13.1,15,0,7,4.73,4.84,-0.16,-0.36,98.3,4.56,0,0.0,1.80,-0.1,0.0,1,.497,.500,$435000,Amateur Draft
248,Ian Snell\snellia01,26,PIT,164.1,31,31,107,5.86,4.62,-0.10,0.18,99.5,4.88,-17,-1.6,,-0.1,-0.4,-3,.447,.490,$435000,Amateur Draft
249,Jered Weaver\weaveje02,25,LAA,176.2,30,30,88,4.48,4.77,0.05,0.18,102.1,5.00,7,0.7,,-0.1,2.4,29,.523,.504,$435000,Amateur Draft
250,Boof Bonser\bonsebo01,26,MIN,118.1,47,12,87,6.62,4.75,-0.19,-0.05,94.9,4.64,-28,-2.7,.62,0.0,-1.4,-13,.443,.483,$432500,Traded
251,Carlos Marmol\marmoca01,25,CHC,87.1,82,0,30,3.09,4.63,-0.11,-0.34,107.1,4.72,16,1.7,1.49,0.3,2.7,23,.521,.510,$430000,Amateur Free Agent
252,Chuck James*\jamesch03,26,ATL,29.2,7,7,30,9.10,4.55,0.20,0.18,101.2,4.58,-15,-1.3,,0.0,-1.0,-12,.321,.492,$427500,Amateur Draft
253,Joakim Soria\soriajo01,24,KCR,67.1,63,0,13,1.74,4.81,-0.35,-0.36,100.6,4.83,22,2.3,1.79,0.7,3.7,30,.536,.514,$426500,Rule 5 Draft
254,Joe Saunders*\saundjo01,27,LAA,198.0,31,31,82,3.73,4.80,0.06,0.19,102.9,5.06,26,2.7,,-0.1,4.6,51,.589,.517,$425000,Amateur Draft
255,Paul Maholm*\maholpa01,26,PIT,206.1,31,31,89,3.88,4.60,-0.10,0.18,98.7,4.82,23,2.4,,-0.1,4.0,40,.578,.515,$424500,Amateur Draft
256,Scott Baker\bakersc02,26,MIN,172.1,28,28,66,3.45,4.80,-0.17,0.19,96.1,4.95,26,2.8,,-0.1,4.4,48,.598,.517,$422500,Amateur Draft
257,Jon Lester*\lestejo01,24,BOS,210.1,33,33,78,3.34,4.78,0.13,0.18,105.7,5.11,38,4.1,,-0.2,6.1,64,.624,.525,$421500,Amateur Draft
258,Brian Bannister\bannibr01,27,KCR,182.2,32,32,127,6.26,4.94,-0.48,0.19,100.6,5.66,-16,-1.5,,-0.1,0.2,8,.453,.491,$421000,Traded
259,Manny Delcarmen\delcama01,26,BOS,74.1,73,0,28,3.39,4.85,0.12,-0.36,106.1,4.64,9,0.9,1.31,-0.1,1.6,18,.513,.506,$421000,Amateur Draft
260,Heath Bell\bellhe01,30,SDP,78.0,74,0,31,3.58,4.46,-0.01,-0.32,90.1,3.74,2,0.2,1.58,-0.1,0.8,8,.503,.501,$420000,Traded
261,Clay Condrey\condrcl01,32,PHI,69.0,56,0,26,3.39,4.60,0.53,-0.33,102.8,3.85,4,0.4,.63,-0.2,0.8,10,.507,.502,$420000,Free Agency
262,Jason Grilli\grillja01,31,2TM,75.0,60,0,27,3.24,4.58,-0.20,-0.33,109.9,4.89,14,1.4,.73,-0.3,1.8,21,.524,.506,$420000,Traded
263,Dustin Moseley\moseldu01,26,LAA,50.1,12,10,38,6.79,4.86,0.06,0.14,102.4,5.06,-11,-1.0,1.09,0.0,-0.5,-4,.417,.494,$420000,Traded
264,Ervin Santana\santaer01,25,LAA,219.0,32,32,89,3.66,4.76,0.05,0.18,101.6,4.97,28,3.0,,-0.2,5.0,56,.593,.518,$420000,Amateur Free Agent
265,Joel Zumaya\zumayjo01,23,DET,23.1,21,0,13,5.01,4.85,-0.32,-0.36,100.4,4.84,-1,-0.1,1.48,-0.1,0.1,2,.496,.499,$420000,Amateur Draft
266,Tom Gorzelanny*\gorzeto01,25,PIT,105.1,21,21,79,6.75,4.67,-0.11,0.19,99.1,4.92,-21,-2.0,,-0.1,-1.1,-12,.407,.488,$419000,Amateur Draft
267,C.J. Wilson*\wilsocj01,27,TEX,46.1,50,0,35,6.80,4.73,-0.25,-0.35,101.8,4.72,-12,-1.1,1.87,-0.6,-1.3,-6,.477,.493,$417460,Amateur Draft
268,Chad Billingsley\billich01,23,LAD,200.2,35,32,76,3.41,4.52,-0.07,0.17,98.3,4.69,30,3.2,1.10,-0.1,4.8,46,.591,.520,$415000,Amateur Draft
269,Chris Bootcheck\bootcch01,29,LAA,16.0,10,0,18,10.13,4.48,0.07,-0.33,102.5,4.18,-11,-1.0,.60,0.2,-0.7,-9,.400,.494,$415000,Amateur Draft
270,Cla Meredith\meredcl01,25,SDP,70.1,73,0,34,4.35,4.52,-0.01,-0.33,90.0,3.78,-4,-0.4,1.15,-0.1,0.1,2,.494,.497,$415000,Traded
271,Brad Thompson\thompbr01,26,STL,64.2,26,6,38,5.29,4.51,0.39,-0.10,99.5,4.01,-9,-0.9,1.03,-0.1,-0.4,-4,.466,.495,$414000,Amateur Draft
272,Carlos Villanueva\villaca01,24,MIL,108.1,47,9,53,4.40,4.59,0.24,-0.10,99.3,4.23,-2,-0.2,1.19,-0.1,0.7,7,.497,.499,$413000,Traded
273,Edwin Jackson\jacksed01,24,TBR,183.1,32,31,91,4.47,4.77,0.15,0.18,102.4,4.91,6,0.6,1.95,-0.1,2.3,29,.518,.503,$412700,Traded
274,Scott Dohmann\dohmasc01,30,TBR,14.2,12,0,10,6.14,4.76,0.15,-0.35,103.6,4.41,-3,-0.3,.90,0.0,-0.2,-1,.475,.498,$412400,Free Agency
275,Edgar Gonzalez\gonzaed01,25,ARI,48.0,17,6,34,6.38,4.52,-0.22,-0.04,110.0,5.17,-6,-0.6,.41,0.0,-0.2,-2,.464,.496,$411000,Amateur Free Agent
276,Clay Hensley\henslcl01,28,SDP,39.0,32,1,27,6.23,4.47,-0.01,-0.26,90.5,3.82,-10,-1.0,.74,0.1,-0.6,-7,.468,.494,$410000,Traded
277,Zach Miner\minerza01,26,DET,118.0,45,13,60,4.58,4.69,-0.36,-0.02,104.2,5.24,7,0.7,1.18,-0.2,1.8,22,.515,.504,$410000,Traded
278,Peter Moylan\moylape01,29,ATL,5.2,7,0,1,1.59,4.42,0.19,-0.32,100.8,3.95,2,0.2,1.74,0.0,0.3,2,.522,.501,$410000,Free Agency
279,Brandon Medders\meddebr01,28,ARI,19.2,18,0,11,5.03,4.60,-0.22,-0.33,109.6,4.92,0,0.0,.45,0.0,0.1,1,.499,.500,$409500,Free Agency
280,Matt Chico*\chicoma01,25,WSN,48.0,11,8,34,6.38,4.85,-0.04,0.12,99.4,4.99,-7,-0.7,.20,0.0,-0.3,-3,.437,.496,$409000,Traded
281,Rafael Perez*\perezra01,26,CLE,76.1,73,0,32,3.77,4.91,0.13,-0.36,98.6,4.36,4,0.4,1.42,-0.1,1.0,13,.505,.502,$406700,Amateur Free Agent
282,Phil Hughes\hugheph01,22,NYY,34.0,8,8,26,6.88,4.71,-0.27,0.18,102.6,5.30,-7,-0.6,,0.0,-0.3,-2,.422,.496,$406350,Amateur Draft
283,Tony Pena\penato03,26,ARI,72.2,72,0,38,4.71,4.49,-0.21,-0.33,108.6,4.75,1,0.1,1.26,-0.1,0.6,7,.501,.500,$405500,Amateur Free Agent
284,Bryan Corey\coreybr01,34,2TM,45.0,46,0,34,6.80,4.65,0.01,-0.34,89.2,3.83,-15,-1.4,.94,0.0,-1.1,-11,.469,.494,$405000,Traded
285,Sean Green\greense01,29,SEA,79.0,72,0,47,5.35,4.89,0.10,-0.36,97.1,4.30,-11,-1.1,1.32,-0.4,-0.6,-1,.485,.493,$405000,Traded
286,Tim Lincecum\linceti01,24,SFG,227.0,34,33,72,2.85,4.53,-0.10,0.17,103.0,4.95,54,6.1,1.07,-0.2,7.9,73,.680,.538,$405000,Amateur Draft
287,Boone Logan*\loganbo02,23,CHW,42.1,55,0,31,6.59,5.01,-0.21,-0.37,104.1,5.05,-8,-0.8,.97,-0.1,-0.5,-3,.485,.495,$405000,Amateur Draft
288,Scott Olsen*\olsensc01,24,FLA,201.2,33,33,106,4.73,4.52,0.07,0.18,100.6,4.66,0,0.0,,-0.1,1.5,16,.499,.500,$405000,Amateur Draft
289,Juan Carlos Oviedo\nunezle01,26,KCR,48.1,45,0,19,3.54,4.96,-0.46,-0.37,100.0,5.06,7,0.7,1.06,-0.1,1.1,13,.517,.505,$405000,Traded
290,Tony Pena\penato02,27,KCR,1.0,1,0,0,0.00,5.00,-0.25,-0.37,100.0,4.88,1,0.1,.00,0.0,0.0,1,.555,.500,$405000,Traded
