k,Name,Age,Tm,IP,G,GS,R,RA9,RA9opp,RA9def,RA9role,PPFp,RA9avg,RAA,WAA,gmLI,WAAadj,WAR,RAR,waaWL%,162WL%,Salary▼,Acquired
147,Dan Wheeler\wheelda01,29,2TM,74.2,70,0,48,5.79,4.80,-0.32,-0.35,101.9,4.87,-8,-0.7,1.46,-0.4,-0.4,0,.489,.498,$2100000,Traded
148,Juan Rincon\rincoju01,28,MIN,59.2,63,0,38,5.73,4.94,0.09,-0.37,95.4,4.28,-10,-1.0,.96,-0.1,-0.5,-3,.484,.494,$2000000,Amateur Free Agent
149,David Riske\riskeda01,30,KCR,69.2,65,0,19,2.45,4.98,0.23,-0.37,100.8,4.42,15,1.5,1.18,0.0,2.2,23,.523,.509,$2000000,Free Agency
150,Mike Stanton*\stantmi02,40,CIN,57.2,69,0,39,6.09,4.98,-0.34,-0.36,104.5,5.18,-6,-0.5,1.23,-0.2,-0.2,-1,.492,.497,$2000000,Free Agency
151,Jose Valverde\valvejo01,29,ARI,64.1,65,0,21,2.94,4.74,0.17,-0.34,108.2,4.57,12,1.2,1.99,0.5,2.2,17,.519,.507,$2000000,Amateur Free Agent
152,Daniel Cabrera\cabreda01,26,BAL,204.1,34,34,133,5.86,5.02,0.01,0.19,102.7,5.35,-13,-1.3,,-0.1,0.7,11,.463,.492,$1825000,Amateur Free Agent
153,John Bale*\balejo01,33,KCR,40.0,26,0,18,4.05,5.09,0.23,-0.38,100.1,4.49,2,0.2,1.05,-0.1,0.5,6,.506,.501,$1800000,Free Agency
154,Guillermo Mota\motagu01,33,NYM,59.1,52,0,39,5.92,4.84,0.21,-0.35,97.7,4.18,-11,-1.1,.93,-0.1,-0.7,-6,.479,.493,$1800000,Purchased
155,Steve Kline*\klinest02,34,SFG,46.0,68,0,25,4.89,5.05,0.09,-0.36,102.5,4.71,-1,-0.1,1.18,-0.1,0.2,3,.499,.500,$1750000,Free Agency
156,Russ Springer\sprinru01,38,STL,66.0,76,0,18,2.45,4.76,0.16,-0.34,98.9,4.21,13,1.3,.88,-0.2,1.7,19,.518,.508,$1750000,Free Agency
157,Kerry Wood\woodke02,30,CHC,24.1,22,0,9,3.33,4.67,0.17,-0.34,106.0,4.41,3,0.3,.56,-0.1,0.4,5,.514,.502,$1750000,Free Agency
158,Elmer Dessens\desseel01,36,2TM,34.0,17,5,32,8.47,4.64,0.01,-0.04,104.7,4.81,-14,-1.3,.50,0.2,-0.8,-11,.425,.496,$1700000,Free Agency
159,Kiko Calero\calerki01,32,OAK,40.2,46,0,26,5.75,4.98,0.12,-0.37,93.8,4.21,-7,-0.7,1.34,-0.2,-0.5,-2,.485,.496,$1600000,Free Agency
160,J.C. Romero*\romerj.01,31,2TM,56.1,74,0,12,1.92,4.99,0.14,-0.36,102.4,4.60,17,1.7,1.13,0.0,2.2,22,.523,.506,$1600000,Free Agency
161,Aaron Fultz*\fultzaa01,33,CLE,37.0,49,0,12,2.92,5.14,0.01,-0.38,100.2,4.76,7,0.7,1.35,0.0,1.2,12,.515,.504,$1500000,Free Agency
162,Brandon Lyon\lyonbr01,27,ARI,74.0,73,0,25,3.04,4.76,0.23,-0.34,107.6,4.51,12,1.2,1.54,0.2,2.1,19,.517,.508,$1500000,Traded
163,Mike MacDougal\macdomi01,30,CHW,42.1,54,0,37,7.87,5.15,-0.40,-0.38,102.3,5.29,-12,-1.2,1.81,-0.6,-1.4,-7,.478,.493,$1500000,Traded
164,Wade Miller\millewa04,30,CHC,13.2,3,3,16,10.54,4.80,0.27,0.19,105.5,4.98,-8,-0.7,,0.0,-0.6,-7,.281,.496,$1500000,Free Agency
165,Tomo Ohka\ohkato01,31,TOR,56.0,10,10,39,6.27,5.00,0.67,0.19,98.9,4.48,-12,-1.0,,0.0,-0.5,-5,.396,.494,$1500000,Free Agency
166,Darren Oliver*\oliveda02,36,LAA,64.1,61,0,31,4.34,5.05,0.03,-0.37,100.7,4.68,2,0.2,.84,-0.2,0.7,10,.503,.501,$1500000,Free Agency
167,Jay Witasick\witasja01,34,2TM,31.1,36,0,19,5.46,5.06,-0.18,-0.37,99.3,4.85,-2,-0.2,.61,0.0,0.1,1,.494,.499,$1500000,Traded
168,Juan Cruz\cruzju02,28,ARI,61.0,53,0,28,4.13,4.76,0.16,-0.34,104.3,4.45,2,0.2,.73,-0.2,0.6,8,.505,.502,$1437500,Traded
169,Brendan Donnelly\donnebr01,35,BOS,20.2,27,0,8,3.48,5.16,0.07,-0.38,106.3,5.00,3,0.3,1.29,0.0,0.6,6,.512,.502,$1400000,Traded
170,Noah Lowry*\lowryno01,26,SFG,156.0,26,26,76,4.38,4.79,0.08,0.19,100.8,4.94,10,1.1,,-0.1,2.3,24,.541,.507,$1365000,Amateur Draft
171,Chris Reitsma\reitsch01,29,SEA,23.2,26,0,22,8.37,5.20,-0.40,-0.38,96.3,5.02,-9,-0.9,.98,-0.1,-0.7,-6,.467,.495,$1350000,Free Agency
172,Luis Ayala\ayalalu01,29,WSN,42.1,44,0,16,3.40,4.93,-0.11,-0.35,95.9,4.50,5,0.5,1.04,-0.1,0.8,9,.512,.503,$1300000,Purchased
173,Trever Miller*\milletr02,34,HOU,46.1,76,0,26,5.05,4.94,-0.30,-0.36,100.4,4.91,-1,-0.1,1.21,-0.1,0.3,3,.499,.500,$1300000,Free Agency
174,Jeremy Affeldt*\affelje01,28,COL,59.0,75,0,26,3.97,4.75,0.08,-0.34,108.3,4.69,5,0.5,1.24,-0.1,1.0,10,.507,.503,$1250000,Traded
175,Ron Mahay*\mahayro01,36,2TM,67.0,58,0,20,2.69,5.01,0.10,-0.37,99.7,4.54,14,1.4,1.15,-0.1,1.9,21,.524,.504,$1250000,Traded
176,Mike Myers*\myersmi01,38,2TM,54.1,72,0,33,5.47,5.08,-0.20,-0.38,101.3,4.98,-3,-0.3,.89,-0.3,0.1,3,.496,.502,$1250000,Free Agency
177,David Williams*\willida07,28,NYM,4.1,2,1,11,22.85,4.37,0.33,0.06,98.8,4.05,-9,-0.6,.00,0.1,-0.5,-9,.196,.496,$1250000,Traded
178,Hideki Okajima*\okajihi01,31,BOS,69.0,66,0,17,2.22,4.99,0.06,-0.37,105.2,4.80,19,1.9,1.46,0.3,2.9,28,.529,.512,$1225000,Free Agency
179,Kirk Saarloos\saarlki01,28,CIN,42.2,34,3,36,7.59,4.90,-0.35,-0.23,104.6,5.24,-11,-1.1,1.23,-0.2,-0.9,-7,.469,.493,$1200000,Traded
180,Jae Weong Seo\seoja01,30,TBD,52.0,11,10,53,9.17,5.06,-0.51,0.17,99.1,5.69,-21,-1.7,.00,0.0,-1.2,-14,.342,.489,$1200000,Traded
181,Rafael Soriano\soriara01,27,ATL,72.0,71,0,26,3.25,4.83,0.27,-0.35,98.2,4.14,7,0.7,1.29,-0.1,1.3,14,.511,.505,$1200000,Traded
182,Justin Duchscherer\duchsju01,29,OAK,16.1,17,0,9,4.96,4.89,0.13,-0.36,95.4,4.20,-2,-0.1,1.69,-0.1,-0.1,0,.491,.499,$1187500,Traded
183,Ryan Madson\madsory01,26,PHI,56.0,38,0,19,3.05,4.70,0.23,-0.34,101.9,4.21,7,0.8,1.04,-0.1,1.1,12,.520,.505,$1100000,Amateur Draft
184,Julio Mateo\mateoju01,29,SEA,12.0,9,0,5,3.75,4.92,-0.36,-0.36,98.2,4.82,1,0.1,.97,0.0,0.2,3,.515,.501,$1075000,Amateur Free Agent
185,Joaquin Benoit\benoijo01,29,TEX,82.0,70,0,28,3.07,4.96,-0.04,-0.37,100.5,4.65,14,1.4,1.47,0.1,2.4,24,.520,.508,$1050000,Amateur Free Agent
186,Matt Wise\wisema01,31,MIL,53.2,56,0,30,5.03,4.68,-0.09,-0.34,101.0,4.48,-3,-0.3,1.01,-0.1,0.1,2,.495,.498,$1050000,Free Agency
187,Justin Verlander\verlaju01,24,DET,201.2,32,32,88,3.93,4.93,0.21,0.19,101.3,4.97,22,2.2,,-0.1,4.2,46,.570,.514,$1030000,Amateur Draft
188,Scott Downs*\downssc01,31,TOR,58.0,81,0,15,2.33,5.24,0.49,-0.39,98.9,4.32,12,1.2,1.43,0.1,2.0,19,.515,.508,$1025000,Free Agency
189,Ryan Franklin\frankry01,34,STL,80.0,69,0,28,3.15,4.74,0.21,-0.34,99.1,4.16,9,0.9,1.25,-0.1,1.6,16,.514,.506,$1000000,Free Agency
190,Aaron Miles\milesaa01,30,STL,2.0,2,0,2,9.00,4.38,0.26,-0.32,95.3,3.63,-1,-0.1,.00,0.1,0.0,-1,.444,.499,$1000000,Traded
191,Sidney Ponson\ponsosi01,30,MIN,37.2,7,7,31,7.41,5.03,0.10,0.19,93.0,4.77,-11,-1.0,,0.0,-0.6,-7,.360,.494,$1000000,Free Agency
192,Dennys Reyes*\reyesde01,30,MIN,29.1,50,0,14,4.30,5.44,0.09,-0.40,94.6,4.69,1,0.1,1.06,-0.1,0.3,5,.502,.501,$1000000,Free Agency
193,Fernando Rodney\rodnefe01,30,DET,50.2,48,0,27,4.80,4.85,0.20,-0.36,100.8,4.32,-3,-0.3,1.27,-0.2,0.1,3,.494,.498,$1000000,Amateur Free Agent
194,Takashi Saito\saitota01,37,LAD,64.1,63,0,10,1.40,4.65,-0.02,-0.33,100.5,4.36,21,2.2,1.78,0.7,3.5,27,.535,.514,$1000000,Free Agency
195,Aaron Sele\seleaa01,37,NYM,53.2,34,0,34,5.70,4.85,0.23,-0.35,98.8,4.22,-9,-0.8,.64,0.0,-0.3,-4,.475,.495,$1000000,Free Agency
196,Brian Shouse*\shousbr01,38,MIL,47.2,73,0,19,3.59,4.84,-0.09,-0.35,101.5,4.64,6,0.6,1.39,0.0,1.0,10,.508,.504,$975000,Traded
197,Adam Loewen*\loewead01,23,BAL,30.1,6,6,14,4.15,5.26,0.01,0.20,102.4,5.59,5,0.5,,0.0,0.8,8,.579,.503,$967000,Amateur Draft
198,Mike Pelfrey\pelfrmi01,23,NYM,72.2,15,13,47,5.82,4.70,0.22,0.17,96.5,4.49,-10,-1.0,.19,0.0,-0.4,-4,.435,.494,$950000,Amateur Draft
199,Oscar Villarreal\villaos01,25,ATL,76.1,51,0,40,4.72,4.77,0.32,-0.34,97.2,3.99,-6,-0.6,.98,-0.2,-0.1,1,.489,.496,$925000,Traded
200,Joe Beimel*\beimejo01,30,LAD,67.1,83,0,30,4.01,4.78,-0.03,-0.34,100.8,4.50,4,0.4,1.12,-0.1,0.9,10,.505,.502,$912500,Free Agency
201,Will Ohman*\ohmanwi01,29,CHC,36.1,56,0,20,4.95,5.05,0.21,-0.36,104.8,4.69,-1,-0.1,1.42,-0.1,0.1,2,.498,.499,$900000,Free Agency
202,Scott Williamson\willisc01,31,BAL,14.1,16,0,8,5.02,4.86,0.01,-0.36,100.7,4.53,-1,-0.1,.99,0.0,0.0,1,.494,.499,$900000,Free Agency
203,Ray King*\kingra01,33,2TM,39.2,67,0,21,4.76,5.11,-0.11,-0.37,94.6,4.58,-1,-0.1,1.00,-0.1,0.2,3,.499,.500,$850000,Traded
204,John Patterson\pattejo02,29,WSN,31.1,7,7,26,7.47,4.95,-0.12,0.20,93.8,4.95,-9,-0.8,,0.0,-0.5,-6,.389,.495,$850000,Amateur Draft
205,Rafael Betancourt\betanra01,32,CLE,79.1,68,0,13,1.47,4.88,0.00,-0.36,100.3,4.53,26,2.7,1.78,0.8,4.3,36,.539,.516,$840000,Free Agency
206,Geoff Geary\gearyge01,30,PHI,67.1,57,0,44,5.88,4.81,0.25,-0.35,102.3,4.31,-11,-1.1,1.30,-0.3,-0.9,-6,.480,.493,$837500,Free Agency
207,John Grabow*\grabojo02,28,PIT,51.2,63,0,27,4.70,4.87,-0.13,-0.35,98.1,4.56,-1,-0.1,1.15,-0.1,0.3,4,.499,.500,$832500,Amateur Draft
208,Neal Cotts*\cottsne01,27,CHC,16.2,16,0,9,4.86,4.93,0.19,-0.35,104.6,4.58,0,0.0,1.43,0.0,0.1,1,.497,.500,$825000,Traded
209,Jason Frasor\frasoja01,29,TOR,57.0,51,0,29,4.58,5.10,0.50,-0.38,98.1,4.14,-3,-0.3,1.14,-0.2,0.1,4,.494,.498,$825000,Traded
210,Jesus Colome\colomje01,29,WSN,66.0,61,0,30,4.09,4.88,-0.11,-0.35,94.7,4.39,3,0.3,1.10,-0.1,0.7,8,.504,.502,$815000,Free Agency
211,Randy Flores*\florera01,31,STL,55.0,70,0,31,5.07,4.82,0.22,-0.35,99.1,4.22,-5,-0.5,1.10,-0.1,-0.2,0,.493,.497,$800000,Free Agency
212,Jeff Francis*\francje01,26,COL,215.1,34,34,103,4.30,4.65,0.08,0.19,108.6,5.16,22,2.2,,-0.1,3.9,40,.566,.514,$750000,Amateur Draft
213,Mark Redman*\redmama01,33,2TM,41.1,11,8,37,8.06,4.83,0.26,0.11,101.3,4.74,-15,-1.1,.77,0.0,-0.7,-11,.402,.496,$750000,Free Agency
214,Alberto Reyes\reyesal01,37,TBD,60.2,61,0,35,5.19,4.96,-0.36,-0.37,101.4,5.02,-2,-0.2,1.55,-0.2,0.3,6,.497,.499,$750000,Free Agency
215,Jimmy Gobble*\gobblji01,25,KCR,53.2,74,0,23,3.86,5.10,0.23,-0.38,100.7,4.53,4,0.3,1.29,-0.1,0.8,10,.505,.502,$712500,Amateur Draft
216,Tom Martin*\martito02,37,COL,25.2,26,0,14,4.91,4.63,0.10,-0.33,108.2,4.54,-1,-0.1,.47,0.0,0.1,1,.497,.499,$700000,Free Agency
217,Rudy Seanez\seaneru01,38,LAD,76.0,73,0,33,3.91,4.71,-0.03,-0.34,99.8,4.39,4,0.4,.82,-0.2,0.9,11,.506,.503,$700000,Free Agency
218,Jason Davis\davisja02,27,2TM,37.0,24,0,27,6.57,4.85,-0.24,-0.36,97.9,4.63,-8,-0.8,.53,0.0,-0.3,-4,.467,.497,$670000,Amateur Draft
219,Matt Cain\cainma01,22,SFG,200.0,32,32,84,3.78,4.84,0.07,0.20,101.3,5.03,29,3.0,,-0.1,4.6,46,.595,.519,$650000,Amateur Draft
220,Todd Wellemeyer\welleto01,28,2TM,79.1,32,11,50,5.67,4.75,0.21,-0.02,99.4,4.49,-10,-0.9,.76,0.0,-0.2,-3,.471,.498,$635000,Waivers
221,Pedro Feliciano*\felicpe01,30,NYM,64.0,78,0,26,3.66,4.92,0.18,-0.35,97.2,4.26,5,0.5,1.29,-0.1,1.0,10,.506,.503,$602000,Free Agency
222,Bruce Chen*\chenbr01,30,TEX,10.0,5,0,11,9.90,5.01,-0.05,-0.37,100.1,4.69,-6,-0.5,.29,0.2,-0.3,-5,.395,.497,$600000,Free Agency
223,Gary Glover\glovega01,30,TBD,77.1,67,0,44,5.12,5.07,-0.44,-0.38,100.7,5.17,0,0.0,1.16,-0.2,0.6,9,.500,.500,$600000,Free Agency
224,John Wasdin\wasdijo01,34,PIT,19.2,12,0,13,5.95,4.63,-0.16,-0.33,97.4,4.33,-3,-0.3,.81,0.0,-0.2,-2,.472,.498,$600000,Free Agency
225,Rick White\whiteri01,38,2TM,34.2,29,0,31,8.05,4.92,-0.37,-0.36,102.1,5.03,-12,-1.1,1.09,-0.1,-0.9,-8,.462,.496,$600000,Free Agency
226,Chris Young\youngch03,28,SDP,173.0,30,30,66,3.43,4.68,-0.03,0.19,92.4,4.52,22,2.3,,-0.1,3.6,37,.576,.514,$600000,Traded
227,Dave Borkowski\borkoda01,30,HOU,71.2,64,0,46,5.78,4.79,-0.31,-0.34,101.4,4.83,-7,-0.7,.95,-0.1,-0.2,-1,.489,.496,$575000,Free Agency
228,Kevin Gregg\greggke01,29,FLA,84.0,74,0,34,3.64,4.80,-0.29,-0.34,97.4,4.62,10,1.0,1.52,0.1,1.8,17,.513,.506,$575000,Traded
229,Luke Hochevar\hochelu01,23,KCR,12.2,4,1,4,2.84,5.16,0.25,-0.24,102.0,4.76,3,0.3,.17,-0.1,0.3,4,.567,.502,$575000,Amateur Draft
230,John Parrish*\parrijo01,29,2TM,52.0,53,0,34,5.88,4.99,-0.08,-0.37,99.7,4.69,-7,-0.7,1.30,-0.1,-0.3,-1,.487,.497,$575000,Amateur Draft
231,Matt Miller\millema02,35,CLE,1.0,2,0,0,0.00,6.34,0.01,-0.47,98.4,5.77,1,0.1,2.27,0.0,0.1,1,.532,.500,$560000,Free Agency
232,Brandon Duckworth\duckwbr01,31,KCR,46.2,26,3,30,5.79,4.93,0.27,-0.18,101.5,4.54,-7,-0.7,1.06,-0.1,-0.3,-1,.475,.496,$550000,Purchased
233,Brandon Backe\backebr01,29,HOU,28.2,5,5,13,4.08,4.77,-0.35,0.19,99.6,5.29,4,0.4,,0.0,0.6,6,.584,.503,$545000,Traded
234,Kyle Snyder\snydeky01,29,BOS,54.1,46,0,29,4.80,4.96,0.06,-0.37,105.3,4.78,-1,-0.1,.63,-0.1,0.4,6,.499,.500,$535000,Waivers
235,Doug Brocail\brocado01,40,SDP,76.2,67,0,33,3.87,4.65,-0.03,-0.33,93.5,4.06,2,0.2,.83,-0.2,0.7,9,.503,.501,$500000,Free Agency
236,Jesse Crain\crainje01,25,MIN,16.1,18,0,16,8.82,5.02,0.09,-0.37,95.2,4.34,-8,-0.8,1.15,-0.1,-0.7,-6,.456,.495,$500000,Amateur Draft
237,Eddie Guardado*\guarded01,36,CIN,13.2,15,0,11,7.24,4.77,-0.35,-0.34,105.2,5.02,-3,-0.3,1.16,-0.1,-0.3,-2,.478,.498,$500000,Free Agency
238,Brian Moehler\moehlbr01,35,HOU,59.2,42,0,29,4.37,4.76,-0.34,-0.34,100.8,4.80,3,0.3,.58,-0.2,0.6,8,.507,.502,$500000,Free Agency
239,Jerome Williams\willije01,25,WSN,30.0,6,6,26,7.80,4.92,-0.12,0.20,92.3,4.84,-10,-0.8,,0.0,-0.6,-7,.359,.495,$500000,Free Agency
240,Victor Zambrano\zambrvi01,31,2TM,23.0,13,4,26,10.17,5.11,0.36,-0.10,101.0,4.70,-14,-1.3,.61,0.1,-0.9,-11,.402,.496,$500000,Purchased
241,Chien-Ming Wang\wangch01,27,NYY,199.1,30,30,84,3.79,4.84,-0.09,0.19,101.8,5.21,30,3.1,,-0.1,5.0,54,.604,.519,$489500,Amateur Free Agent
242,Scott Proctor\proctsc01,30,2TM,86.1,83,0,41,4.27,4.78,-0.07,-0.35,101.4,4.56,2,0.2,1.13,-0.2,0.9,12,.503,.501,$455923,Traded
243,Jon Rauch\rauchjo01,28,WSN,87.1,88,0,37,3.81,4.87,-0.10,-0.35,95.4,4.41,6,0.6,1.50,0.0,1.3,14,.507,.504,$455000,Traded
244,Aaron Heilman\heilmaa01,28,NYM,86.0,81,0,36,3.77,4.80,0.20,-0.34,96.2,4.10,4,0.4,1.32,-0.1,1.0,11,.504,.502,$453000,Amateur Draft
245,Dave Bush\bushda01,27,MIL,186.1,33,31,110,5.31,4.58,-0.09,0.18,100.0,4.85,-9,-0.8,2.35,-0.1,0.6,7,.474,.495,$450000,Traded
246,Bobby Seay*\seaybo01,29,DET,46.1,58,0,12,2.33,4.89,0.20,-0.36,101.0,4.37,10,1.0,1.12,-0.1,1.4,16,.517,.506,$450000,Free Agency
247,Chad Qualls\quallch01,28,HOU,82.2,79,0,29,3.16,4.75,-0.29,-0.34,101.2,4.76,15,1.5,1.51,0.2,2.5,22,.519,.509,$441000,Amateur Draft
248,Micah Bowie*\bowiemi01,32,WSN,57.1,30,8,30,4.71,4.82,-0.10,0.02,94.6,4.68,0,0.0,1.18,-0.1,0.4,5,.500,.500,$435000,Free Agency
249,Josh Hancock\hancojo01,29,STL,12.2,8,0,6,4.26,4.59,0.21,-0.33,99.5,4.03,0,0.0,.44,0.0,0.1,1,.497,.500,$430000,Free Agency
250,Jonathan Papelbon\papeljo01,26,BOS,58.1,59,0,12,1.85,4.99,0.04,-0.37,104.8,4.80,19,1.9,1.77,0.6,3.1,26,.532,.512,$425500,Amateur Draft
251,Ervin Santana\santaer01,24,LAA,150.0,28,26,103,6.18,4.88,0.03,0.17,101.3,5.09,-19,-1.8,.93,-0.1,-0.4,-1,.435,.489,$425000,Amateur Free Agent
252,Matt Thornton*\thornma01,30,CHW,56.1,68,0,31,4.95,5.10,-0.38,-0.38,103.8,5.29,2,0.2,1.60,-0.1,0.7,8,.502,.501,$425000,Traded
253,Ryan Wagner\wagnery01,24,WSN,15.2,14,0,11,6.32,5.01,-0.12,-0.36,92.8,4.43,-3,-0.3,1.12,-0.1,-0.2,-2,.478,.498,$425000,Traded
254,Scott Kazmir*\kazmisc01,23,TBD,206.2,34,34,91,3.96,5.01,-0.36,0.19,101.0,5.61,36,3.8,,-0.1,5.8,61,.612,.524,$424300,Traded
255,Luke Hudson\hudsolu01,30,KCR,2.0,1,1,5,22.50,4.95,0.34,0.19,102.0,4.89,-4,-0.3,,0.0,-0.3,-4,.223,.498,$422000,Free Agency
256,Felix Hernandez\hernafe02,21,SEA,190.1,30,30,88,4.16,4.93,-0.31,0.19,95.9,5.20,20,2.1,,-0.1,3.9,43,.570,.513,$420000,Amateur Free Agent
257,Chad Paronto\paronch01,31,ATL,40.1,41,0,20,4.46,4.90,0.37,-0.35,98.0,4.10,-1,-0.1,.81,-0.1,0.1,2,.497,.499,$420000,Free Agency
258,Chris Ray\raych01,25,BAL,42.2,43,0,22,4.64,4.91,0.01,-0.36,101.5,4.61,-1,-0.1,1.66,-0.1,0.3,5,.499,.500,$420000,Amateur Draft
259,Mike Wood\woodmi01,27,TEX,50.2,21,4,36,6.39,5.15,-0.05,-0.16,98.9,4.99,-8,-0.8,1.21,-0.1,-0.4,-2,.462,.495,$420000,Waivers
260,Jorge De La Rosa*\rosajo01,26,KCR,130.0,26,23,88,6.09,5.03,0.27,0.18,101.4,5.01,-17,-1.6,.81,-0.1,-0.3,-1,.440,.490,$417000,Traded
261,Ambiorix Burgos\burgoam01,23,NYM,23.2,17,0,10,3.80,4.84,0.18,-0.35,96.8,4.18,1,0.1,.43,-0.1,0.2,3,.506,.501,$415000,Traded
262,Wil Ledezma*\ledezwi01,26,3TM,59.1,44,1,42,6.37,4.77,0.19,-0.33,98.4,4.18,-15,-1.4,.77,0.1,-0.8,-8,.468,.497,$415000,Traded
263,Michael Wuertz\wuertmi01,28,CHC,72.1,73,0,30,3.73,4.80,0.18,-0.35,104.9,4.49,6,0.6,.90,-0.2,1.1,13,.509,.504,$415000,Amateur Draft
264,Tyler Yates\yatesty01,29,ATL,66.0,75,0,44,6.00,4.83,0.30,-0.35,98.1,4.10,-14,-1.3,1.04,-0.2,-0.9,-8,.482,.492,$412500,Free Agency
265,Shawn Camp\campsh01,31,TBD,40.0,50,0,33,7.43,5.05,-0.47,-0.37,101.1,5.20,-10,-1.0,1.41,-0.3,-0.9,-5,.480,.494,$411000,Free Agency
266,Zach Duke*\dukeza01,24,PIT,107.1,20,19,74,6.20,4.62,-0.16,0.17,98.4,4.87,-15,-1.4,.59,-0.1,-0.6,-6,.428,.491,$410000,Amateur Draft
267,Adam Wainwright\wainwad01,25,STL,202.0,32,32,93,4.14,4.68,0.21,0.19,99.2,4.62,12,1.2,,-0.1,2.8,29,.538,.507,$410000,Traded
268,Joel Zumaya\zumayjo01,22,DET,33.2,28,0,16,4.28,4.73,0.20,-0.35,100.8,4.21,-1,-0.1,1.65,-0.1,0.2,4,.498,.500,$410000,Amateur Draft
269,Ian Snell\snellia01,25,PIT,208.0,32,32,94,4.07,4.67,-0.13,0.19,97.8,4.87,20,2.0,,-0.1,3.7,37,.564,.513,$408000,Amateur Draft
270,Todd Coffey\coffeto01,26,CIN,51.0,58,0,36,6.35,4.78,-0.33,-0.34,104.4,4.98,-8,-0.7,.97,-0.1,-0.4,-3,.487,.495,$407500,Amateur Draft
271,Matt Guerrier\guerrma02,28,MIN,88.0,73,0,23,2.35,4.91,0.08,-0.36,95.2,4.25,18,1.8,1.13,-0.1,2.6,28,.524,.511,$407500,Waivers
272,Zack Greinke\greinza01,23,KCR,122.0,52,14,52,3.84,4.91,0.23,-0.05,100.9,4.68,10,1.0,1.37,-0.1,2.2,25,.520,.506,$407000,Amateur Draft
273,Wandy Rodriguez*\rodriwa01,28,HOU,182.2,31,31,102,5.03,4.74,-0.31,0.19,101.5,5.31,7,0.7,,-0.1,2.1,22,.522,.504,$406000,Amateur Free Agent
274,Lance Cormier\cormila01,26,ATL,45.2,10,9,38,7.49,4.71,0.36,0.18,98.9,4.48,-15,-1.3,.01,0.0,-1.0,-11,.368,.492,$405000,Traded
275,Andy Sisco*\siscoan01,24,CHW,14.0,19,0,13,8.36,5.16,-0.45,-0.38,105.6,5.52,-5,-0.4,1.25,-0.1,-0.4,-3,.477,.497,$405000,Traded
276,Ruddy Lugo\lugoru01,27,2TM,48.1,38,0,29,5.40,5.02,-0.02,-0.37,95.3,4.45,-6,-0.5,.95,-0.1,-0.1,0,.486,.499,$403600,Waivers
277,Paul Maholm*\maholpa01,25,PIT,177.2,29,29,110,5.57,4.70,-0.14,0.19,99.2,5.00,-10,-1.0,,-0.1,0.4,5,.465,.494,$403000,Amateur Draft
278,Javier Lopez*\lopezja02,29,BOS,40.2,61,0,16,3.54,5.29,0.06,-0.39,104.7,5.06,7,0.6,1.10,-0.1,1.0,11,.511,.504,$402500,Traded
279,Matt Capps\cappsma01,23,PIT,79.0,76,0,22,2.51,4.70,-0.12,-0.34,98.1,4.40,17,1.7,1.47,0.2,2.6,24,.523,.511,$401000,Amateur Draft
280,Joel Peralta\peraljo01,31,KCR,87.2,62,0,39,4.00,4.99,0.24,-0.37,101.2,4.43,3,0.3,1.06,-0.2,1.1,14,.506,.502,$400500,Waivers
281,Kevin Correia\correke01,26,SFG,101.2,59,8,39,3.45,4.76,0.07,-0.10,102.2,4.69,15,1.5,1.25,-0.1,2.3,23,.525,.509,$400000,Amateur Draft
282,Chad Gaudin\gaudich01,24,OAK,199.1,34,34,108,4.88,4.91,0.12,0.19,94.8,4.72,-5,-0.5,,-0.1,1.4,19,.485,.497,$400000,Traded
283,Cole Hamels*\hamelco01,23,PHI,183.1,28,28,72,3.53,4.68,0.22,0.19,101.2,4.71,25,2.6,,-0.1,4.1,40,.594,.516,$400000,Amateur Draft
284,Brad Hennessey\hennebr01,27,SFG,68.1,69,0,26,3.42,4.85,0.08,-0.35,101.2,4.48,8,0.8,1.80,0.2,1.6,14,.512,.505,$400000,Amateur Draft
285,Rich Hill*\hillri01,27,CHC,195.0,32,32,89,4.11,4.73,0.18,0.19,103.4,4.89,18,1.9,,-0.1,3.4,35,.558,.512,$400000,Amateur Draft
286,Bobby Jenks\jenksbo01,26,CHW,65.0,66,0,20,2.77,4.97,-0.35,-0.37,104.0,5.15,17,1.7,1.71,0.4,2.8,24,.525,.510,$400000,Waivers
287,Macay McBride*\mcbrima01,24,2TM,32.2,38,0,21,5.79,5.12,0.25,-0.37,100.0,4.49,-5,-0.5,.98,-0.1,-0.2,-1,.488,.499,$400000,Amateur Draft
288,Brad Thompson\thompbr01,25,STL,129.1,44,17,76,5.29,4.74,0.24,0.04,100.2,4.55,-10,-1.0,.50,-0.1,0.1,1,.478,.494,$400000,Amateur Draft
289,Greg Aquino\aquingr01,29,MIL,14.0,15,0,9,5.79,4.64,-0.08,-0.33,100.5,4.41,-2,-0.2,1.28,-0.1,-0.1,-1,.486,.499,$399000,Traded
290,Boof Bonser\bonsebo01,25,MIN,173.0,31,30,108,5.62,4.82,0.09,0.18,95.7,4.69,-19,-1.8,.54,-0.1,-0.1,2,.442,.489,$397500,Traded
291,Chuck James*\jamesch03,25,ATL,161.1,30,30,77,4.30,4.78,0.33,0.19,97.7,4.54,5,0.5,,-0.1,1.8,19,.517,.503,$397500,Amateur Draft
