k,Name,Age,Tm,IP,G,GS,R,RA9,RA9opp,RA9def,RA9role,PPFp,RA9avg,RAA,WAA,gmLI,WAAadj,WAR,RAR,waaWL%,162WL%,Salary▼,Acquired
147,Ricardo Rincon*\rincori01,35,OAK,37.1,67,0,19,4.58,5.28,0.24,-0.40,100.4,4.66,0,0.0,1.30,-0.1,0.3,4,.500,.500,$1900000,Free Agency
148,Justin Speier\speieju01,31,TOR,66.2,65,0,20,2.70,4.86,0.34,-0.37,101.9,4.23,11,1.1,.95,-0.2,1.6,19,.517,.507,$1900000,Traded
149,Bronson Arroyo\arroybr01,28,BOS,205.1,35,32,116,5.08,4.84,-0.14,0.17,104.7,5.40,5,0.5,.79,-0.1,2.5,29,.516,.503,$1850000,Waivers
150,Ray King*\kingra01,31,STL,40.0,77,0,17,3.83,5.01,0.41,-0.38,100.6,4.25,2,0.2,1.35,-0.1,0.5,5,.503,.501,$1850000,Traded
151,Felix Heredia*\heredfe01,30,NYM,2.2,3,0,0,0.00,4.98,-0.11,-0.38,103.0,4.86,1,0.2,.14,-0.1,0.1,2,.551,.501,$1800000,Traded
152,Carlos Silva\silvaca01,26,MIN,188.1,27,27,83,3.97,4.81,0.22,0.18,100.9,4.81,16,1.7,,-0.1,3.5,38,.562,.510,$1750000,Traded
153,Sean Burroughs\burrose01,24,SDP,1.0,1,0,3,27.00,4.23,-0.53,-0.32,126.0,5.59,-2,-0.2,.00,0.1,-0.1,-2,.301,.499,$1675000,Amateur Draft
154,Chris Reitsma\reitsch01,27,ATL,73.1,76,0,32,3.93,4.67,0.38,-0.36,100.4,3.95,0,0.0,1.53,-0.2,0.5,7,.500,.500,$1650000,Traded
155,Matt Herges\hergema01,35,2TM,29.0,28,0,23,7.14,4.44,-0.17,-0.34,105.9,4.52,-8,-0.8,.73,0.2,-0.4,-6,.472,.499,$1600000,Traded
156,Scott Eyre*\eyresc01,33,SFG,68.1,86,0,21,2.77,4.62,-0.14,-0.35,101.8,4.48,13,1.4,1.71,0.3,2.3,19,.516,.508,$1540000,Waivers
157,Wade Miller\millewa04,28,BOS,91.0,16,16,53,5.24,4.72,-0.14,0.17,105.4,5.31,0,0.0,,-0.1,0.9,11,.499,.500,$1500000,Free Agency
158,Ismael Valdez\valdeis01,31,FLA,50.2,14,7,32,5.68,4.58,-0.51,-0.02,97.7,4.96,-4,-0.4,.50,0.0,0.0,0,.470,.497,$1500000,Free Agency
159,David Riske\riskeda01,28,CLE,72.2,58,0,28,3.47,4.65,0.31,-0.35,96.0,3.83,2,0.2,.52,-0.2,0.8,11,.504,.501,$1425000,Amateur Draft
160,Elmer Dessens\desseel01,34,LAD,65.2,28,7,30,4.11,4.45,0.03,-0.09,99.0,4.29,1,0.1,.55,-0.1,0.6,7,.505,.501,$1300000,Traded
161,Luis Vizcaino\vizcalu01,30,CHW,70.0,65,0,30,3.86,4.75,0.27,-0.36,103.5,4.27,3,0.3,1.17,-0.2,0.9,11,.504,.502,$1300000,Traded
162,Damaso Marte*\marteda01,30,CHW,45.1,66,0,21,4.17,5.00,0.22,-0.38,102.8,4.52,1,0.1,1.66,-0.1,0.6,7,.502,.501,$1250000,Traded
163,Kent Mercker*\merckke01,37,CIN,61.2,78,0,27,3.94,4.54,-0.27,-0.35,102.0,4.55,4,0.4,1.23,-0.1,0.9,9,.506,.503,$1250000,Free Agency
164,J.C. Romero*\romerj.01,29,MIN,57.0,68,0,26,4.11,4.88,0.18,-0.37,101.5,4.40,1,0.1,1.33,-0.1,0.6,8,.502,.501,$1250000,Amateur Draft
165,David Weathers\weathda01,35,CIN,77.2,73,0,36,4.17,4.54,-0.26,-0.35,101.9,4.54,3,0.3,1.33,-0.1,0.9,10,.504,.502,$1250000,Free Agency
166,Jim Brower\broweji01,32,2TM,60.1,69,0,36,5.37,4.61,0.08,-0.35,102.2,4.28,-7,-0.7,1.10,-0.2,-0.4,-2,.489,.498,$1162500,Free Agency
167,Mike DeJean\dejeami01,34,2TM,62.1,66,0,33,4.76,4.60,-0.13,-0.35,103.7,4.53,-2,-0.2,1.16,0.1,0.5,4,.498,.500,$1150000,Free Agency
168,Brian Meadows\meadobr01,29,PIT,74.2,65,0,42,5.06,4.67,0.09,-0.36,99.8,4.22,-7,-0.7,.73,-0.1,-0.1,-1,.489,.496,$1125000,Free Agency
169,Dewon Brazelton\brazede01,25,TBD,71.0,20,8,65,8.24,4.90,-0.03,-0.04,101.8,4.98,-26,-2.4,.88,0.0,-1.7,-18,.381,.485,$1124000,Amateur Draft
170,Carlos Almanzar\almanca01,31,TEX,5.0,6,0,8,14.40,5.04,-0.36,-0.38,107.8,5.42,-5,-0.5,.35,0.1,-0.3,-4,.421,.497,$1100000,Free Agency
171,Todd Jones\jonesto02,37,FLA,73.0,68,0,19,2.34,4.62,-0.40,-0.35,93.5,4.37,16,1.7,1.86,0.6,2.9,23,.525,.511,$1100000,Free Agency
172,Jim Mecir\mecirji01,35,FLA,43.1,52,0,17,3.53,4.66,-0.42,-0.35,92.4,4.37,4,0.4,1.24,-0.1,0.8,8,.508,.503,$1100000,Free Agency
173,Trever Miller*\milletr02,32,TBD,44.1,61,0,23,4.67,5.39,-0.03,-0.41,100.0,5.01,1,0.1,1.43,-0.1,0.5,7,.502,.501,$1100000,Free Agency
174,Salomon Torres\torresa01,33,PIT,94.2,78,0,34,3.23,4.67,0.08,-0.35,100.4,4.25,11,1.1,.95,-0.2,1.7,19,.514,.507,$1100000,Free Agency
175,Jason Christiansen*\chrisja01,35,2TM,45.2,68,0,28,5.52,4.84,-0.15,-0.37,100.6,4.65,-4,-0.5,1.12,-0.2,-0.2,0,.493,.497,$1050000,Traded
176,Joey Eischen*\eischjo01,35,WSN,36.1,57,0,14,3.47,4.97,-0.02,-0.38,95.8,4.41,4,0.4,1.05,-0.1,0.6,7,.507,.502,$1040000,Free Agency
177,Doug Brocail\brocado01,38,TEX,73.1,61,0,48,5.89,4.84,-0.28,-0.37,105.6,5.02,-8,-0.8,.97,-0.2,-0.2,1,.487,.495,$1000000,Free Agency
178,Cliff Politte\politcl01,31,CHW,67.1,68,0,15,2.00,4.73,0.22,-0.36,102.4,4.25,16,1.7,1.54,0.3,2.7,24,.524,.510,$1000000,Free Agency
179,Esteban Yan\yanes01,30,LAA,66.2,49,0,36,4.86,4.82,0.28,-0.36,97.9,4.08,-6,-0.6,.50,0.0,0.1,2,.487,.496,$1000000,Free Agency
180,Jeremy Affeldt*\affelje01,26,KCR,49.2,49,0,35,6.34,4.73,-0.72,-0.36,100.6,5.13,-7,-0.7,.85,-0.1,-0.3,-1,.486,.496,$950000,Amateur Draft
181,Casey Fossum*\fossuca01,27,TBD,162.2,36,25,100,5.53,4.95,-0.03,0.11,100.2,5.10,-9,-0.9,1.09,-0.1,0.7,10,.475,.494,$950000,Traded
182,Scot Shields\shielsc01,29,LAA,91.2,78,0,33,3.24,4.88,0.22,-0.37,97.7,4.19,9,0.9,1.96,0.2,2.1,20,.512,.506,$925000,Amateur Draft
183,Scott Linebrink\linebsc01,28,SDP,73.2,73,0,17,2.08,4.45,-0.20,-0.34,93.2,4.02,16,1.7,1.46,0.2,2.5,22,.523,.510,$910000,Waivers
184,Bob Howry\howrybo01,31,CLE,73.0,79,0,23,2.84,4.69,0.29,-0.35,96.5,3.90,8,0.8,1.33,-0.1,1.6,17,.510,.505,$900000,Free Agency
185,Steve Reed\reedst01,40,BAL,32.2,30,0,24,6.61,4.97,0.19,-0.38,100.3,4.42,-8,-0.8,.75,0.0,-0.4,-4,.473,.495,$900000,Free Agency
186,Jamie Walker*\walkeja01,33,DET,48.2,66,0,22,4.07,4.89,0.17,-0.37,98.4,4.28,1,0.1,1.09,-0.1,0.5,6,.501,.500,$900000,Free Agency
187,Kevin Gryboski\gryboke01,31,2TM,31.0,42,0,25,7.26,4.93,0.16,-0.37,101.2,4.47,-10,-0.9,1.10,-0.2,-0.8,-7,.478,.498,$877500,Traded
188,Scott Elarton\elartsc01,29,CLE,181.2,31,31,100,4.95,4.68,0.34,0.17,95.2,4.30,-15,-1.4,,-0.1,0.3,7,.454,.491,$850000,Free Agency
189,John Halama*\halamjo01,33,2TM,65.0,40,4,44,6.09,4.91,-0.11,-0.25,99.7,4.76,-10,-1.0,.35,0.1,-0.2,-3,.475,.496,$850000,Free Agency
190,Tanyon Sturtze\sturtta01,34,NYY,78.0,64,1,43,4.96,4.87,-0.69,-0.34,97.2,5.07,0,0.0,1.18,-0.2,0.7,9,.500,.500,$850000,Traded
191,Mike Koplove\koplomi01,28,ARI,49.2,44,0,31,5.62,4.43,-0.08,-0.34,106.9,4.46,-6,-0.7,1.01,-0.1,-0.3,-2,.485,.496,$825000,Amateur Draft
192,Pedro Astacio\astacpe01,36,2TM,126.2,24,22,66,4.69,4.64,-0.27,0.17,100.4,5.10,5,0.6,.28,-0.1,1.7,18,.525,.502,$800000,Free Agency
193,Rob Bell\bellro01,28,TBD,25.0,8,3,25,9.00,4.78,-0.04,-0.07,99.6,4.72,-12,-1.1,.72,0.0,-0.8,-9,.366,.493,$800000,Free Agency
194,Ricky Bottalico\bottari01,35,MIL,41.2,40,0,24,5.18,4.54,-0.06,-0.35,100.8,4.29,-4,-0.4,1.19,-0.1,-0.2,-1,.489,.497,$800000,Free Agency
195,Braden Looper\loopebr01,30,NYM,59.1,60,0,31,4.70,4.61,-0.18,-0.35,96.0,4.26,-3,-0.3,1.68,-0.2,0.0,2,.495,.498,$800000,Free Agency
196,Hideo Nomo\nomohi01,36,TBD,100.2,19,19,82,7.33,4.89,-0.03,0.18,98.9,5.05,-26,-2.4,,-0.1,-1.4,-15,.376,.485,$800000,Free Agency
197,Antonio Osuna\osunaan01,32,WSN,2.1,4,0,11,42.43,4.89,-0.04,-0.37,95.0,4.33,-10,-0.8,.32,0.3,-0.5,-10,.295,.495,$800000,Free Agency
198,Akinori Otsuka\otsukak01,33,SDP,62.2,66,0,28,4.02,4.50,-0.22,-0.34,92.0,4.03,0,0.0,1.58,-0.1,0.4,5,.500,.500,$800000,Free Agency
199,Ron Mahay*\mahayro01,34,TEX,35.2,30,0,28,7.07,4.94,-0.28,-0.37,106.8,5.18,-8,-0.8,.82,0.0,-0.4,-4,.474,.495,$775000,Free Agency
200,Chris Hammond*\hammoch01,39,SDP,58.2,55,0,25,3.84,4.48,-0.25,-0.34,92.8,4.08,2,0.2,1.07,-0.1,0.5,7,.503,.501,$750000,Free Agency
201,Matt Mantei\mantema01,31,BOS,26.1,34,0,20,6.84,4.94,-0.12,-0.37,103.1,4.83,-6,-0.6,.67,0.0,-0.3,-3,.482,.496,$750000,Free Agency
202,Jake Peavy\peavyja01,24,SDP,203.0,30,30,70,3.10,4.40,-0.20,0.16,90.6,4.32,27,3.0,,-0.1,4.6,45,.600,.519,$750000,Amateur Draft
203,Tim Redding\redditi01,27,2TM,30.2,10,7,41,12.03,4.34,-0.31,0.07,93.0,4.41,-26,-2.1,1.01,0.0,-1.8,-23,.292,.490,$750000,Traded
204,John Riedling\riedljo01,29,FLA,27.2,29,0,23,7.48,4.53,-0.51,-0.34,94.1,4.42,-9,-0.9,.91,0.0,-0.7,-7,.467,.494,$750000,Free Agency
205,Keiichi Yabu\yabuke01,36,OAK,58.0,40,0,34,5.28,4.99,0.25,-0.38,100.1,4.37,-6,-0.6,.49,0.0,0.0,0,.484,.496,$750000,Free Agency
206,Travis Harper\harpetr01,29,TBD,73.1,52,0,57,7.00,5.07,-0.03,-0.38,100.2,4.73,-19,-1.9,1.50,-0.7,-1.7,-11,.464,.488,$745000,Free Agency
207,Brandon Webb\webbbr01,26,ARI,229.0,33,33,98,3.85,4.50,-0.08,0.16,105.4,5.00,29,3.2,,-0.2,5.0,49,.596,.520,$715000,Amateur Draft
208,John Franco*\francjo01,44,HOU,15.0,31,0,13,7.80,4.96,0.34,-0.38,101.1,4.30,-6,-0.6,.97,0.0,-0.5,-5,.481,.496,$700000,Free Agency
209,Aaron Sele\seleaa01,35,SEA,116.0,21,21,76,5.90,4.91,-0.03,0.18,93.8,4.80,-15,-1.4,,-0.1,-0.3,-1,.432,.491,$700000,Free Agency
210,T.J. Tucker\tucket.01,26,WSN,12.2,13,0,9,6.39,4.91,-0.02,-0.37,96.9,4.42,-3,-0.3,.55,0.0,-0.1,-2,.478,.498,$657000,Amateur Draft
211,Roberto Hernandez\hernaro01,40,NYM,69.2,67,0,20,2.58,4.63,-0.14,-0.35,95.7,4.23,13,1.3,1.65,0.3,2.2,19,.520,.508,$650000,Free Agency
212,Jorge Sosa\sosajo02,27,ATL,134.0,44,20,42,2.82,4.67,0.35,0.06,101.3,4.44,24,2.6,.64,-0.2,3.5,36,.558,.516,$650000,Traded
213,John Parrish*\parrijo01,27,BAL,17.1,14,0,6,3.12,5.01,0.14,-0.38,99.3,4.46,2,0.2,.54,-0.1,0.3,4,.518,.502,$612500,Amateur Draft
214,Jesus Colome\colomje01,27,TBD,45.1,36,0,29,5.76,5.02,-0.03,-0.38,99.3,4.64,-6,-0.6,.75,0.0,-0.2,-1,.483,.496,$600000,Traded
215,Juan Cruz\cruzju02,26,OAK,32.2,28,0,33,9.09,5.01,0.24,-0.38,100.5,4.41,-17,-1.7,.53,0.3,-1.0,-13,.441,.490,$600000,Traded
216,Cal Eldred\eldreca01,37,STL,37.0,31,1,9,2.19,4.52,0.36,-0.30,100.1,3.86,7,0.7,.53,-0.2,0.8,10,.523,.504,$600000,Free Agency
217,Mike Myers*\myersmi01,36,BOS,37.1,65,0,14,3.38,5.18,-0.13,-0.39,104.1,5.12,7,0.7,1.05,-0.1,1.0,11,.511,.504,$600000,Traded
218,Ben Weber\weberbe01,35,CIN,12.1,10,0,11,8.03,4.43,-0.32,-0.34,102.0,4.50,-5,-0.5,.29,0.1,-0.2,-4,.452,.497,$600000,Free Agency
219,Chad Fox\foxch02,34,CHC,8.0,11,0,6,6.75,4.52,0.01,-0.34,105.6,4.40,-2,-0.2,1.50,-0.1,-0.2,-1,.481,.499,$575000,Free Agency
220,Bruce Chen*\chenbr01,28,BAL,197.1,34,32,94,4.29,4.92,0.17,0.17,98.9,4.86,11,1.1,.52,-0.1,3.0,34,.533,.507,$550000,Conditional Deal
221,Randy Choate*\choatra01,29,ARI,7.0,8,0,7,9.00,4.66,-0.09,-0.35,96.1,4.22,-4,-0.4,1.16,0.0,-0.4,-3,.454,.498,$550000,Free Agency
222,Ryan Drese\dresery01,29,2TM,129.1,23,23,90,6.26,4.65,-0.18,0.17,102.4,5.13,-17,-1.6,,-0.1,-0.5,-4,.430,.495,$550000,Traded
223,Aaron Fultz*\fultzaa01,31,PHI,72.1,62,0,21,2.61,4.66,0.51,-0.35,103.3,3.93,10,1.1,.67,-0.3,1.4,17,.518,.507,$550000,Waivers
224,Dennys Reyes*\reyesde01,28,SDP,43.2,36,1,30,6.18,4.47,-0.26,-0.29,94.4,4.19,-10,-1.0,.66,0.1,-0.5,-6,.473,.494,$550000,Free Agency
225,Rudy Seanez\seaneru01,36,SDP,60.1,57,0,19,2.83,4.37,-0.18,-0.33,93.5,3.94,7,0.8,1.10,-0.1,1.2,13,.514,.505,$550000,Free Agency
226,Russ Springer\sprinru01,36,HOU,59.0,62,0,34,5.19,4.70,0.28,-0.36,100.2,4.07,-7,-0.8,.94,-0.1,-0.3,-2,.488,.495,$550000,Free Agency
227,Jamey Wright\wrighja01,30,COL,171.1,34,27,119,6.25,4.55,-0.10,0.14,111.8,5.36,-17,-1.7,.90,-0.1,-0.4,-2,.450,.490,$550000,Free Agency
228,Kelly Wunsch*\wunscke01,32,LAD,23.2,45,0,12,4.56,4.74,0.02,-0.36,99.8,4.35,-1,-0.1,1.28,-0.1,0.1,1,.499,.500,$550000,Free Agency
229,Scott Erickson\ericksc01,37,LAD,55.1,19,8,37,6.02,4.45,0.03,0.01,96.2,4.26,-11,-1.1,.21,0.1,-0.5,-6,.444,.493,$525000,Free Agency
230,Terry Adams\adamste01,32,PHI,13.1,16,0,19,12.83,4.76,0.80,-0.36,99.3,3.58,-14,-1.3,.57,0.2,-1.0,-13,.418,.492,$500000,Free Agency
231,Giovanni Carrara\carragi01,37,LAD,75.2,72,0,35,4.16,4.44,0.02,-0.34,98.1,4.00,-1,-0.1,.98,-0.2,0.4,5,.498,.499,$500000,Free Agency
232,Brandon Duckworth\duckwbr01,29,HOU,16.1,7,2,20,11.02,4.99,0.36,-0.07,100.5,4.58,-12,-1.0,.27,0.1,-0.8,-10,.351,.494,$500000,Traded
233,Jeff Fassero*\fasseje01,42,SFG,91.0,48,6,48,4.75,4.56,-0.17,-0.19,100.8,4.58,-2,-0.2,1.01,-0.2,0.5,6,.496,.499,$500000,Free Agency
234,Brad Lidge\lidgebr01,28,HOU,70.2,70,0,21,2.67,4.66,0.23,-0.35,100.0,4.08,11,1.1,1.67,0.2,2.0,17,.516,.507,$500000,Amateur Draft
235,Mike Matthews*\matthmi01,31,NYM,5.0,6,0,6,10.80,4.70,-0.22,-0.36,95.8,4.37,-4,-0.4,.40,0.1,-0.2,-3,.442,.498,$500000,Free Agency
236,Scott Sauerbeck*\sauersc01,33,CLE,35.2,58,0,18,4.54,5.02,0.29,-0.38,95.4,4.15,-2,-0.2,1.22,-0.1,0.1,2,.497,.499,$500000,Free Agency
237,Scott Williamson\willisc01,29,CHC,14.1,17,0,9,5.65,4.68,0.02,-0.36,106.3,4.58,-2,-0.2,.74,0.0,-0.1,0,.490,.499,$500000,Free Agency
238,Matt Perisho*\perisma01,30,2TM,14.0,25,0,5,3.21,5.15,-0.43,-0.38,91.7,4.67,3,0.3,1.54,0.1,0.5,4,.494,.482,$475000,Free Agency
239,Rick White\whiteri01,36,PIT,75.0,71,0,39,4.68,4.73,0.09,-0.36,100.3,4.29,-3,-0.3,1.21,-0.2,0.1,3,.495,.498,$475000,Free Agency
240,Adam Bernero\bernead01,28,ATL,47.0,36,0,35,6.70,4.70,0.38,-0.36,99.1,3.92,-15,-1.5,.85,0.0,-1.0,-11,.460,.491,$450000,Free Agency
241,Dae-Sung Koo*\kooda01,35,NYM,23.0,33,0,12,4.70,5.12,-0.15,-0.39,96.5,4.71,0,0.0,1.06,-0.1,0.2,2,.500,.500,$450000,Amateur Free Agent
242,Alberto Reyes\reyesal01,35,STL,62.2,65,0,15,2.15,4.62,0.29,-0.35,100.5,4.00,13,1.3,1.40,0.1,2.0,18,.521,.508,$450000,Free Agency
243,Brett Myers\myersbr01,24,PHI,215.1,34,34,94,3.93,4.57,0.52,0.17,103.9,4.39,11,1.1,,-0.1,2.8,29,.533,.507,$445000,Amateur Draft
244,Aaron Harang\haranaa01,27,CIN,211.2,32,32,93,3.95,4.55,-0.26,0.17,101.7,5.06,26,2.8,,-0.1,4.5,44,.588,.517,$440000,Traded
245,John Lackey\lackejo01,26,LAA,209.0,33,33,85,3.66,4.82,0.25,0.18,98.0,4.65,21,2.2,,-0.1,4.3,46,.568,.514,$440000,Amateur Draft
246,Juan Rincon\rincoju01,26,MIN,77.0,75,0,26,3.04,4.74,0.16,-0.36,101.7,4.29,10,1.0,1.55,0.1,1.9,19,.514,.506,$440000,Amateur Free Agent
247,Francisco Rodriguez\rodrifr03,23,LAA,67.1,66,0,20,2.67,4.86,0.20,-0.37,97.1,4.18,11,1.1,2.12,0.4,2.2,19,.516,.507,$440000,Amateur Free Agent
248,Manny Aybar\aybarma01,33,NYM,25.1,22,0,17,6.04,4.62,-0.15,-0.35,96.3,4.26,-5,-0.5,.43,0.1,-0.2,-3,.477,.497,$425000,Free Agency
249,Brendan Donnelly\donnebr01,33,LAA,65.1,65,0,30,4.13,4.90,0.26,-0.37,98.1,4.19,0,0.0,1.30,-0.2,0.5,8,.500,.500,$420000,Free Agency
250,Victor Santos\santovi01,28,MIL,141.2,29,24,87,5.53,4.53,-0.06,0.14,100.6,4.76,-12,-1.2,.82,-0.1,-0.1,0,.458,.493,$420000,Free Agency
251,Mike Maroth*\marotmi01,27,DET,209.0,34,34,123,5.30,4.63,0.18,0.17,98.2,4.55,-19,-1.8,,-0.1,0.2,5,.446,.489,$405000,Traded
252,Jeremy Bonderman\bondeje01,22,DET,189.0,29,29,101,4.81,4.78,0.16,0.18,98.6,4.72,-3,-0.3,,-0.1,1.5,19,.488,.498,$400000,Traded
253,Brian Moehler\moehlbr01,33,FLA,158.1,37,25,82,4.66,4.60,-0.49,0.10,93.5,4.85,3,0.3,.94,-0.1,1.6,17,.509,.502,$400000,Free Agency
254,Jeff Nelson\nelsoje01,38,SEA,36.2,49,0,17,4.17,4.97,-0.02,-0.38,94.7,4.37,1,0.0,1.28,-0.1,0.4,5,.501,.500,$400000,Free Agency
255,Pete Walker\walkepe01,36,TOR,84.0,41,4,33,3.54,4.96,0.40,-0.24,102.4,4.43,8,0.8,1.23,-0.1,1.6,17,.519,.505,$400000,Free Agency
256,Chris Young\youngch03,26,TEX,164.2,31,31,84,4.59,4.73,-0.26,0.17,104.8,5.41,14,1.4,,-0.1,3.0,33,.546,.509,$400000,Traded
257,Brian Shouse*\shousbr01,36,TEX,53.1,64,0,37,6.24,4.93,-0.28,-0.37,105.2,5.08,-7,-0.7,1.18,-0.2,-0.4,-1,.489,.495,$395000,Free Agency
258,Gary Glover\glovega01,28,MIL,64.2,15,11,41,5.71,4.59,-0.06,0.11,100.4,4.78,-7,-0.7,1.40,-0.1,-0.2,-1,.455,.496,$390000,Free Agency
259,Julio Mateo\mateoju01,27,SEA,88.1,55,1,32,3.26,4.92,-0.02,-0.34,94.9,4.37,10,1.0,1.21,-0.1,1.9,21,.519,.506,$390000,Amateur Free Agent
260,Oliver Perez*\perezol01,23,PIT,103.0,20,20,68,5.94,4.67,0.07,0.17,99.4,4.74,-14,-1.4,,-0.1,-0.5,-5,.432,.492,$381000,Traded
261,Ryan Wagner\wagnery01,22,CIN,45.2,42,0,33,6.50,4.69,-0.27,-0.36,103.6,4.78,-9,-0.9,.88,-0.1,-0.5,-5,.479,.494,$380000,Amateur Draft
262,Dontrelle Willis*\willido03,23,FLA,236.1,34,34,79,3.01,4.58,-0.43,0.17,93.3,4.83,48,5.4,,-0.2,7.3,68,.659,.533,$378500,Traded
263,Joaquin Benoit\benoijo01,27,TEX,87.0,32,9,39,4.03,4.88,-0.24,-0.08,105.9,5.33,12,1.2,1.25,-0.1,2.1,22,.538,.508,$372500,Amateur Free Agent
264,R.A. Dickey\dicker.01,30,TEX,29.2,9,4,23,6.98,4.73,-0.28,0.05,107.7,5.45,-5,-0.5,1.69,-0.1,-0.3,-2,.444,.497,$372500,Amateur Draft
265,Horacio Ramirez*\ramirho01,25,ATL,202.1,33,32,108,4.80,4.55,0.38,0.16,98.8,4.27,-12,-1.2,.02,-0.1,0.4,5,.463,.492,$370000,Amateur Draft
266,Chad Harville\harvich01,28,2TM,45.1,45,0,26,5.16,4.71,0.22,-0.36,102.6,4.24,-5,-0.5,.51,0.0,-0.1,-1,.489,.498,$365000,Waivers
267,Dan Wheeler\wheelda01,27,HOU,73.1,71,0,18,2.21,4.63,0.27,-0.35,100.1,4.01,15,1.5,1.21,0.0,2.2,21,.522,.509,$365000,Traded
268,Luis Ayala\ayalalu01,27,WSN,71.0,68,0,23,2.92,4.65,-0.02,-0.35,97.0,4.19,10,1.0,1.51,0.1,1.8,16,.515,.506,$363000,Purchased
269,Mark Hendrickson*\hendrma01,31,TBD,178.1,31,31,126,6.36,4.98,-0.03,0.18,99.0,5.15,-25,-2.4,,-0.1,-0.7,-5,.423,.485,$362500,Traded
270,Lance Carter\cartela02,30,TBD,57.0,39,0,31,4.89,5.04,-0.03,-0.38,99.0,4.65,-2,-0.2,.87,-0.1,0.3,5,.495,.499,$361000,Free Agency
271,Nate Bump\bumpna01,28,FLA,38.0,31,0,18,4.26,4.62,-0.49,-0.35,93.9,4.48,1,0.1,.93,-0.1,0.3,4,.503,.501,$360000,Traded
272,Kevin Gregg\greggke01,27,LAA,64.1,33,2,37,5.18,4.82,0.27,-0.30,97.0,4.11,-8,-0.8,.61,0.0,-0.1,-1,.476,.495,$360000,Free Agency
273,Tommy Phelps*\phelpto01,31,MIL,23.1,29,0,12,4.63,4.57,-0.06,-0.35,99.6,4.26,-1,-0.1,1.04,-0.1,0.1,1,.497,.499,$360000,Free Agency
274,J.J. Putz\putzjj01,28,SEA,60.0,64,0,27,4.05,4.91,-0.02,-0.37,95.8,4.37,2,0.2,1.43,-0.1,0.7,9,.503,.501,$360000,Amateur Draft
275,Josh Towers\towerjo01,28,TOR,208.2,33,33,101,4.36,4.77,0.42,0.18,102.2,4.63,4,0.5,,-0.1,2.5,29,.514,.503,$358000,Free Agency
276,Zach Day\dayza01,27,2TM,47.1,17,8,40,7.61,4.71,-0.04,0.05,103.3,4.96,-14,-1.3,.36,0.1,-0.9,-10,.421,.495,$357500,Traded
277,Nate Robertson*\roberna01,27,DET,196.2,32,32,113,5.17,4.73,0.17,0.17,100.1,4.74,-11,-1.1,,-0.1,0.8,12,.466,.493,$355000,Traded
278,Mike MacDougal\macdomi01,28,KCR,70.1,68,0,32,4.09,4.75,-0.62,-0.36,101.5,5.08,7,0.7,1.38,0.0,1.4,15,.511,.504,$352000,Amateur Draft
279,Brandon Backe\backebr01,27,HOU,149.1,26,25,82,4.94,4.65,0.32,0.16,99.9,4.49,-8,-0.8,.03,-0.1,0.4,5,.470,.495,$350000,Traded
280,Rick Bauer\bauerri01,28,BAL,8.1,5,0,9,9.72,4.71,0.20,-0.36,98.8,4.11,-5,-0.5,.12,0.2,-0.2,-4,.403,.497,$350000,Amateur Draft
281,Ryan Madson\madsory01,24,PHI,87.0,78,0,44,4.55,4.60,0.53,-0.35,102.7,3.83,-7,-0.7,1.42,-0.4,-0.3,0,.491,.496,$350000,Amateur Draft
282,Todd Williams\willito02,34,BAL,76.1,72,0,34,4.01,4.88,0.18,-0.37,99.4,4.31,2,0.2,1.39,-0.2,0.9,11,.503,.501,$347500,Free Agency
283,Chad Cordero\cordech01,23,WSN,74.1,74,0,24,2.91,4.66,-0.02,-0.35,96.1,4.15,10,1.1,1.82,0.3,2.0,17,.514,.507,$346500,Amateur Draft
284,Cliff Lee*\leecl02,26,CLE,202.0,32,32,91,4.05,4.69,0.32,0.17,95.7,4.35,5,0.5,,-0.1,2.5,29,.515,.503,$345000,Traded
285,Matt Wise\wisema01,29,MIL,64.1,49,0,25,3.50,4.60,-0.05,-0.35,101.2,4.35,6,0.6,1.28,-0.1,1.1,12,.513,.504,$345000,Free Agency
286,Bret Prinz\prinzbr01,28,LAA,3.0,3,0,1,3.00,4.60,0.34,-0.35,94.0,3.68,0,0.0,.89,0.0,0.0,1,.507,.500,$342322,Traded
287,Wes Obermueller\obermwe01,28,MIL,65.0,23,8,41,5.68,4.57,-0.07,-0.07,99.1,4.53,-8,-0.8,.54,0.0,-0.3,-3,.464,.495,$342000,Traded
288,Jason Davis\davisja02,25,CLE,40.1,11,4,22,4.91,4.52,0.32,-0.04,99.3,4.13,-4,-0.4,.72,0.0,0.0,1,.466,.498,$341700,Amateur Draft
289,Jaime Cerda*\cerdaja01,26,KCR,19.0,20,0,14,6.63,4.81,-0.69,-0.36,101.6,5.22,-3,-0.3,1.22,-0.1,-0.2,-1,.484,.498,$341500,Traded
290,Chris Capuano*\capuach01,26,MIL,219.0,35,35,105,4.32,4.54,-0.06,0.17,102.1,4.86,13,1.4,,-0.1,3.1,32,.539,.508,$340000,Traded
291,Rafael Soriano\soriara01,25,SEA,7.1,7,0,2,2.45,4.93,-0.02,-0.37,101.3,4.64,2,0.2,.72,0.0,0.2,3,.525,.501,$340000,Amateur Free Agent
292,Rafael Betancourt\betanra01,30,CLE,67.2,54,0,23,3.06,4.59,0.27,-0.35,96.6,3.83,5,0.5,.91,-0.2,1.1,13,.510,.503,$338600,Free Agency
