k,Name,Age,Tm,IP,G,GS,R,RA9,RA9opp,RA9def,RA9role,PPFp,RA9avg,RAA,WAA,gmLI,WAAadj,WAR,RAR,waaWL%,162WL%,Salary▼,Acquired
146,Mark Prior\priorma01,22,CHC,211.1,30,30,67,2.85,4.69,-0.14,0.18,100.8,5.06,51,5.8,,-0.1,7.4,70,.693,.536,$1450000,Amateur Draft
147,Scott Schoeneweis*\schoesc01,29,2TM,64.2,59,0,35,4.87,4.98,0.13,-0.37,98.7,4.42,-3,-0.3,.66,-0.1,0.3,4,.495,.499,$1425000,Amateur Draft
148,Tom Gordon\gordoto01,35,CHW,74.0,66,0,29,3.53,4.79,0.11,-0.36,102.8,4.45,8,0.8,1.45,0.0,1.6,16,.512,.505,$1400000,Free Agency
149,Vladimir Nunez\nunezvl01,28,FLA,10.2,14,0,21,17.72,5.39,-0.14,-0.40,96.6,4.95,-15,-1.4,1.35,-0.3,-1.6,-14,.399,.491,$1400000,Traded
150,John Thomson\thomsjo01,29,TEX,217.0,35,35,125,5.18,4.90,0.35,0.19,108.2,5.12,-1,-0.1,,-0.1,2.0,23,.497,.499,$1300000,Free Agency
151,Jeff Fassero*\fasseje01,40,STL,77.2,62,6,51,5.91,4.66,-0.06,-0.15,96.2,4.40,-13,-1.3,.91,-0.1,-0.7,-6,.478,.492,$1250000,Traded
152,Pat Hentgen\hentgpa01,34,BAL,160.2,28,22,74,4.15,5.06,-0.01,0.11,100.2,5.19,19,1.9,1.27,-0.1,3.5,37,.570,.512,$1200000,Free Agency
153,Kerry Ligtenberg\ligteke01,32,BAL,59.1,68,0,23,3.49,5.13,-0.01,-0.38,99.5,4.73,8,0.8,1.36,0.0,1.5,15,.512,.505,$1200000,Free Agency
154,Todd Ritchie\ritchto01,31,MIL,28.1,5,5,17,5.40,4.84,-0.51,0.19,100.1,5.54,0,0.0,,0.0,0.3,3,.507,.500,$1150000,Free Agency
155,CC Sabathia*\sabatc.01,22,CLE,197.2,30,30,85,3.87,4.78,0.16,0.18,97.5,4.68,18,1.8,,-0.1,3.7,40,.562,.511,$1100000,Amateur Draft
156,Jason Bere\bereja01,32,CLE,6.2,2,2,3,4.05,3.82,0.19,0.14,93.3,3.52,0,0.0,,0.0,0.0,0,.482,.500,$1000000,Free Agency
157,Rick Helling\helliri01,32,2TM,155.0,35,24,91,5.28,5.00,-0.02,0.13,99.2,5.10,-3,-0.2,1.00,-0.1,1.3,14,.495,.497,$1000000,Free Agency
158,Tanyon Sturtze\sturtta01,32,TOR,89.1,40,8,67,6.75,4.95,-0.26,-0.10,104.2,5.33,-14,-1.3,.76,0.0,-0.4,-4,.467,.492,$1000000,Free Agency
159,Barry Zito*\zitoba01,25,OAK,231.2,35,35,98,3.81,4.87,0.02,0.18,98.4,4.95,30,3.1,,-0.1,5.3,56,.588,.519,$1000000,Amateur Draft
160,Scott Strickland\stricsc02,27,NYM,20.0,19,0,6,2.70,4.54,-0.23,-0.34,98.7,4.38,4,0.4,1.01,0.0,0.5,5,.520,.502,$950000,Free Agency
161,Valerio De Los Santos*\delosva01,30,2TM,52.0,51,0,31,5.37,4.85,-0.38,-0.36,100.0,4.87,-3,-0.3,1.19,-0.1,0.1,2,.495,.501,$925000,Amateur Free Agent
162,Juan Acevedo\aceveju01,33,2TM,38.1,39,0,32,7.51,4.94,-0.29,-0.37,99.7,4.85,-11,-1.1,1.34,-0.3,-1.0,-7,.473,.496,$900000,Free Agency
163,Francisco Cordero\cordefr01,28,TEX,82.2,73,0,33,3.59,4.97,0.29,-0.37,110.2,4.76,11,1.1,1.60,0.1,2.1,20,.515,.507,$900000,Traded
164,Dustin Hermanson\hermadu01,30,2TM,68.2,32,6,32,4.19,4.61,0.10,-0.10,97.3,4.30,1,0.1,1.40,-0.2,0.5,7,.502,.499,$900000,Free Agency
165,Justin Speier\speieju01,29,COL,73.1,72,0,37,4.54,4.54,0.06,-0.34,117.0,4.85,2,0.2,1.27,-0.1,0.8,9,.503,.501,$850000,Waivers
166,Cliff Politte\politcl01,29,TOR,49.1,54,0,32,5.84,5.01,-0.24,-0.37,103.7,5.05,-4,-0.4,1.20,-0.2,0.0,1,.492,.497,$845000,Traded
167,Jesse Orosco*\oroscje01,46,3TM,34.0,65,0,31,8.21,4.92,-0.04,-0.37,94.7,4.36,-15,-1.4,1.44,-0.4,-1.5,-11,.478,.495,$800000,Traded
168,Garrett Stephenson\stephga01,31,STL,174.1,32,27,94,4.85,4.65,-0.06,0.15,98.1,4.76,-3,-0.3,.23,-0.1,1.1,13,.492,.498,$800000,Traded
169,Armando Almanza*\almanar01,30,FLA,50.1,51,0,37,6.62,4.75,-0.10,-0.35,99.8,4.49,-12,-1.2,.99,-0.1,-0.9,-8,.476,.493,$775000,Traded
170,B.J. Ryan*\ryanb.01,27,BAL,50.1,76,0,19,3.40,5.35,0.00,-0.40,99.1,4.91,9,0.8,1.71,0.2,1.6,14,.511,.505,$762500,Traded
171,Jeff D'Amico\d'amije01,27,PIT,175.1,29,29,104,5.34,4.72,-0.05,0.18,101.7,5.04,-7,-0.7,,-0.1,0.7,9,.477,.496,$750000,Free Agency
172,Joey Eischen*\eischjo01,33,MON,53.0,70,0,27,4.58,4.94,-0.04,-0.37,104.2,4.80,1,0.1,1.47,-0.1,0.5,6,.502,.501,$750000,Free Agency
173,John Halama*\halamjo01,31,OAK,108.2,35,13,68,5.63,4.86,0.03,-0.03,97.3,4.68,-11,-1.1,.64,-0.1,0.0,1,.469,.493,$750000,Free Agency
174,Julian Tavarez\tavarju01,30,PIT,83.2,64,0,37,3.98,4.84,-0.05,-0.36,101.2,4.59,5,0.5,1.32,-0.1,1.2,13,.508,.503,$750000,Free Agency
175,Jay Witasick\witasja01,30,SDP,45.2,46,0,24,4.73,4.72,0.00,-0.35,90.7,3.97,-4,-0.4,1.68,-0.2,-0.2,0,.491,.497,$750000,Free Agency
176,Scott Eyre*\eyresc01,31,SFG,57.0,74,0,23,3.63,4.66,0.24,-0.34,98.6,4.02,2,0.2,1.31,-0.1,0.6,7,.503,.501,$725000,Waivers
177,Jaret Wright\wrighja02,27,2TM,56.1,50,0,46,7.35,4.69,0.03,-0.35,94.4,4.08,-21,-2.0,1.04,-0.2,-1.7,-16,.460,.490,$725000,Waivers
178,Doug Creek*\creekdo01,34,TOR,13.2,21,0,6,3.95,5.49,-0.24,-0.41,107.2,5.71,3,0.3,.79,-0.1,0.4,4,.513,.502,$700000,Free Agency
179,Nelson Cruz\cruzne01,30,COL,53.2,20,7,43,7.21,4.71,0.06,0.01,121.9,5.67,-9,-0.9,.85,0.0,-0.5,-4,.454,.494,$700000,Traded
180,Wiki Gonzalez\gonzawi01,29,SDP,1.0,1,0,0,0.00,5.72,0.00,-0.42,84.0,4.46,0,0.1,.00,0.0,0.0,1,.552,.500,$700000,Free Agency
181,Darren Holmes\holmeda01,37,ATL,42.0,48,0,22,4.71,4.76,0.20,-0.35,98.0,4.13,-3,-0.3,.75,0.0,0.0,1,.494,.498,$700000,Free Agency
182,Guillermo Mota\motagu01,29,LAD,105.0,76,0,23,1.97,4.71,0.35,-0.35,97.2,3.90,22,2.3,1.00,-0.2,3.0,32,.530,.514,$675000,Traded
183,Graeme Lloyd*\lloydgr01,36,2TM,47.2,52,0,34,6.42,4.93,-0.32,-0.37,101.0,4.94,-8,-0.7,.73,0.1,-0.2,-3,.486,.499,$650000,Traded
184,Brian Lawrence\lawrebr02,27,SDP,210.2,33,33,106,4.53,4.52,0.00,0.17,92.7,4.35,-5,-0.5,,-0.1,1.1,14,.485,.497,$625000,Amateur Draft
185,Jimmy Anderson*\anderji02,27,CIN,38.2,8,7,39,9.08,4.57,0.04,0.16,101.3,4.75,-19,-1.6,.28,0.0,-1.2,-15,.305,.490,$600000,Free Agency
186,Kyle Farnsworth\farnsky01,27,CHC,76.1,77,0,31,3.66,4.82,-0.13,-0.36,102.0,4.69,8,0.9,.89,-0.2,1.3,15,.511,.505,$600000,Amateur Draft
187,Aaron Fultz*\fultzaa01,29,TEX,67.1,64,0,43,5.75,4.99,0.34,-0.37,110.7,4.74,-7,-0.7,1.17,-0.2,-0.2,0,.489,.496,$600000,Free Agency
188,Felix Heredia*\heredfe01,28,2TM,87.0,69,0,32,3.31,4.78,-0.03,-0.35,95.4,4.25,9,0.9,.94,-0.2,1.5,17,.513,.504,$600000,Free Agency
189,Roberto Hernandez\hernaro01,38,ATL,60.0,66,0,36,5.40,4.64,0.22,-0.34,99.9,4.08,-9,-0.9,1.06,-0.1,-0.5,-4,.486,.494,$600000,Free Agency
190,Ray King*\kingra01,29,ATL,59.0,80,0,30,4.58,4.80,0.20,-0.36,100.4,4.26,-2,-0.2,1.24,-0.1,0.1,3,.497,.499,$600000,Traded
191,Steve Reed\reedst01,38,COL,63.1,67,0,24,3.41,4.55,0.06,-0.34,116.7,4.85,10,1.0,1.01,-0.1,1.5,16,.515,.506,$600000,Free Agency
192,Dennys Reyes*\reyesde01,26,2TM,12.2,15,0,16,11.37,4.61,-0.07,-0.34,100.2,4.34,-10,-1.0,.49,0.2,-0.6,-9,.436,.496,$600000,Free Agency
193,Jose Santiago\santijo03,28,CLE,31.2,25,0,11,3.13,4.82,0.18,-0.36,98.0,4.20,4,0.4,1.18,0.0,0.7,7,.515,.502,$600000,Free Agency
194,Jeff Tam\tamje01,32,TOR,44.2,44,0,30,6.04,4.93,-0.27,-0.37,105.2,5.08,-5,-0.5,.87,-0.1,-0.1,0,.490,.497,$600000,Free Agency
195,Rick White\whiteri01,34,2TM,67.0,49,0,48,6.45,4.70,0.21,-0.35,102.4,4.24,-16,-1.6,.63,0.1,-0.8,-9,.468,.494,$600000,Free Agency
196,Lance Painter*\paintla01,35,STL,18.0,22,0,12,6.00,4.61,-0.06,-0.34,100.8,4.36,-3,-0.3,1.11,-0.1,-0.2,-2,.485,.498,$575000,Free Agency
197,Kelly Wunsch*\wunscke01,30,CHW,36.0,43,0,13,3.25,4.98,0.11,-0.37,103.2,4.64,6,0.6,.77,-0.1,0.8,10,.513,.503,$575000,Free Agency
198,Bruce Chen*\chenbr01,26,2TM,24.1,16,2,16,5.92,5.23,0.16,-0.16,100.8,4.94,-3,-0.3,.57,0.0,0.0,0,.483,.499,$550000,Waivers
199,Eric Gagne\gagneer01,27,LAD,82.1,77,0,12,1.31,4.55,0.23,-0.34,93.9,3.74,22,2.3,1.75,0.7,3.7,29,.530,.514,$550000,Amateur Free Agent
200,Kent Mercker*\merckke01,35,2TM,55.1,67,0,16,2.60,4.84,0.09,-0.36,97.0,4.25,10,1.0,1.07,-0.1,1.4,15,.515,.503,$550000,Traded
201,C.J. Nitkowski*\nitkoc.01,30,TEX,9.2,6,0,8,7.45,4.98,0.43,-0.37,107.2,4.48,-3,-0.3,.77,0.0,-0.2,-2,.450,.498,$550000,Free Agency
202,Wade Miller\millewa04,26,HOU,187.1,33,33,96,4.61,4.64,0.38,0.18,102.9,4.56,-2,-0.2,,-0.1,1.3,15,.494,.499,$525000,Amateur Draft
203,Cal Eldred\eldreca01,35,STL,67.1,62,0,32,4.28,4.70,-0.05,-0.35,97.5,4.29,0,0.0,1.47,-0.1,0.4,6,.500,.500,$500000,Free Agency
204,Mike Fetters\fettemi01,38,MIN,6.0,5,0,0,0.00,4.91,-0.02,-0.37,104.6,4.78,3,0.3,.22,-0.1,0.3,4,.565,.502,$500000,Free Agency
205,Chad Fox\foxch02,32,2TM,43.1,38,0,16,3.32,4.90,-0.10,-0.36,100.7,4.68,6,0.7,1.42,0.1,1.2,11,.518,.502,$500000,Free Agency
206,Esteban Loaiza\loaizes01,31,CHW,226.1,34,34,75,2.98,4.66,0.12,0.18,102.7,4.84,47,5.0,,-0.1,7.2,72,.648,.531,$500000,Free Agency
207,Josias Manzanillo\manzajo01,35,CIN,10.2,9,0,20,16.88,4.63,0.04,-0.34,98.9,4.20,-15,-1.3,.65,0.2,-1.0,-14,.352,.492,$500000,Free Agency
208,Brian Moehler\moehlbr01,31,HOU,13.2,3,3,12,7.90,5.33,0.53,0.21,96.8,4.85,-5,-0.4,,0.0,-0.3,-3,.360,.497,$500000,Free Agency
209,Terry Mulholland*\mulhote01,40,CLE,99.0,45,3,60,5.45,4.86,0.19,-0.27,102.4,4.52,-10,-1.0,.94,-0.2,-0.1,1,.478,.494,$500000,Free Agency
210,Roy Oswalt\oswalro01,25,HOU,127.1,21,21,48,3.39,4.82,0.38,0.19,100.7,4.66,17,1.9,,-0.1,2.9,29,.589,.512,$500000,Amateur Draft
211,Jeff Suppan\suppaje01,28,2TM,204.0,32,31,98,4.32,4.81,-0.08,0.17,101.2,5.12,18,2.0,.36,-0.1,3.7,38,.562,.509,$500000,Traded
212,Paul Wilson\wilsopa02,30,CIN,166.2,28,28,97,5.24,4.65,0.03,0.18,94.1,4.52,-14,-1.4,,-0.1,-0.1,1,.451,.492,$500000,Free Agency
213,Darrell May*\mayda02,31,KCR,210.0,35,32,98,4.20,4.87,-0.31,0.17,107.9,5.77,37,3.9,2.10,-0.1,6.0,60,.611,.524,$450000,Free Agency
214,Russ Springer\sprinru01,34,STL,17.1,17,0,16,8.31,4.70,-0.06,-0.35,98.7,4.35,-8,-0.8,1.11,-0.1,-0.7,-6,.456,.495,$450000,Free Agency
215,Kevin Walker*\walkeke02,26,SDP,6.2,11,0,4,5.40,5.10,0.00,-0.38,98.8,4.66,-1,-0.1,.76,0.0,0.0,0,.495,.500,$450000,Amateur Draft
216,Mark Buehrle*\buehrma01,24,CHW,230.1,35,35,124,4.85,4.85,0.15,0.18,101.4,4.96,3,0.3,,-0.1,2.5,29,.509,.502,$445000,Amateur Draft
217,Joel Pineiro\pineijo01,24,SEA,211.2,32,32,94,4.00,4.79,0.22,0.18,92.9,4.42,10,1.0,,-0.1,3.1,34,.533,.506,$440000,Amateur Draft
218,Ben Sheets\sheetbe01,24,MIL,220.2,34,34,122,4.98,4.68,-0.46,0.18,99.0,5.28,6,0.7,,-0.2,2.4,27,.520,.504,$428000,Amateur Draft
219,Ryan Franklin\frankry01,30,SEA,212.0,32,32,93,3.95,4.79,0.23,0.18,94.4,4.47,13,1.3,,-0.1,3.3,36,.540,.508,$425000,Amateur Draft
220,Vicente Padilla\padilvi01,25,PHI,208.2,32,32,94,4.05,4.71,0.13,0.18,92.3,4.40,7,0.7,,-0.1,2.4,26,.523,.505,$425000,Traded
221,Pete Walker\walkepe01,34,TOR,55.1,23,7,31,5.04,4.96,-0.25,-0.03,102.1,5.28,2,0.2,.96,-0.1,0.7,8,.507,.501,$425000,Waivers
222,Joe Borowski\borowjo01,32,CHC,68.1,68,0,23,3.03,4.75,-0.15,-0.35,101.7,4.63,12,1.2,1.59,0.2,2.1,18,.518,.508,$410000,Free Agency
223,Giovanni Carrara\carragi01,35,SEA,29.0,23,0,22,6.83,4.76,0.26,-0.36,95.9,3.97,-9,-0.9,.83,0.0,-0.6,-6,.462,.495,$400000,Free Agency
224,Jim Parque*\parquji01,28,TBD,17.1,5,5,23,11.94,4.74,0.18,0.18,100.6,4.77,-14,-1.1,,0.0,-0.9,-12,.286,.493,$400000,Free Agency
225,Steve Parris\parrist01,35,TBD,43.2,10,7,32,6.60,4.95,0.18,0.09,97.3,4.73,-9,-0.8,.13,0.0,-0.3,-4,.418,.495,$400000,Free Agency
226,Jon Garland\garlajo01,23,CHW,191.2,32,32,103,4.84,4.69,0.14,0.18,103.3,4.89,1,0.1,,-0.1,2.0,23,.504,.501,$375000,Traded
227,Ben Weber\weberbe01,33,ANA,80.1,62,0,26,2.91,4.92,0.14,-0.37,97.1,4.28,12,1.2,.91,-0.2,1.9,21,.520,.508,$375000,Waivers
228,Luis Vizcaino\vizcalu01,28,MIL,62.0,75,0,45,6.53,4.84,-0.42,-0.36,100.6,4.93,-11,-1.1,.99,-0.1,-0.7,-6,.485,.493,$370000,Traded
229,Kip Wells\wellski01,26,PIT,197.1,31,31,77,3.51,4.67,-0.05,0.18,101.0,4.94,31,3.3,,-0.1,4.9,49,.608,.521,$370000,Traded
230,Jason Marquis\marquja01,24,ATL,40.2,21,2,27,5.98,4.77,0.24,-0.22,99.6,4.30,-8,-0.8,.20,0.2,-0.3,-4,.464,.495,$368000,Amateur Draft
231,Jamie Walker*\walkeja01,31,DET,65.0,78,0,30,4.15,4.96,-0.17,-0.37,94.7,4.51,3,0.3,1.32,-0.1,0.9,10,.503,.502,$360000,Free Agency
232,Adam Eaton\eatonad01,25,SDP,183.0,31,31,91,4.48,4.51,0.00,0.17,93.4,4.38,-3,-0.3,,-0.1,1.2,14,.491,.498,$350000,Traded
233,Jorge Julio\juliojo01,24,BAL,61.2,64,0,36,5.25,5.03,-0.01,-0.37,98.6,4.59,-4,-0.4,1.99,-0.4,-0.1,2,.493,.497,$350000,Traded
234,Doug Linton\lintodo01,38,TOR,9.0,7,0,3,3.00,5.34,-0.20,-0.40,103.2,5.30,2,0.2,.32,-0.1,0.2,3,.533,.501,$350000,Free Agency
235,Mike Matthews*\matthmi01,29,SDP,64.2,77,0,34,4.73,4.66,0.00,-0.35,94.3,4.07,-5,-0.5,1.38,-0.2,-0.2,1,.493,.497,$350000,Waivers
236,Dan Miceli\micelda01,32,4TM,70.1,57,0,27,3.45,4.68,0.19,-0.35,104.4,4.33,7,0.7,.86,-0.2,1.2,13,.512,.502,$350000,Free Agency
237,Darren Oliver*\oliveda02,32,COL,180.1,33,32,108,5.39,4.47,0.06,0.16,110.4,5.05,-8,-0.8,.51,-0.1,0.7,9,.477,.495,$350000,Free Agency
238,John Riedling\riedljo01,27,CIN,101.0,55,8,61,5.44,4.87,0.03,-0.17,96.6,4.51,-11,-1.1,1.02,-0.2,-0.4,-2,.480,.493,$350000,Free Agency
239,Luther Hackman\hackmlu01,28,SDP,76.2,65,0,51,5.99,4.61,0.00,-0.34,92.5,3.95,-18,-1.8,.99,-0.1,-1.2,-11,.473,.489,$345000,Traded
240,Juan Cruz\cruzju02,24,CHC,61.0,25,6,44,6.49,4.55,-0.16,-0.06,100.9,4.70,-12,-1.2,.84,0.0,-0.7,-7,.451,.492,$340000,Amateur Free Agent
241,Tomo Ohka\ohkato01,27,MON,199.0,34,34,106,4.79,4.80,-0.04,0.18,105.2,5.29,10,1.1,,-0.1,2.6,28,.531,.507,$340000,Traded
242,Carlos Zambrano\zambrca01,22,CHC,214.0,32,32,88,3.70,4.79,-0.16,0.18,101.2,5.19,35,3.8,,-0.1,5.5,54,.619,.523,$340000,Amateur Free Agent
243,Ted Lilly*\lillyte01,27,OAK,178.1,32,31,92,4.64,4.86,0.03,0.18,97.9,4.91,6,0.6,.34,-0.1,2.3,25,.517,.503,$335000,Traded
244,Johan Santana*\santajo02,24,MIN,158.1,45,18,56,3.18,4.63,-0.02,0.02,99.1,4.62,26,2.6,1.16,-0.1,4.2,43,.558,.516,$335000,Traded
245,Chad Bradford\bradfch01,28,OAK,77.0,72,0,28,3.27,4.90,0.02,-0.37,98.6,4.45,10,1.0,1.51,0.1,1.9,19,.514,.506,$331000,Traded
246,Tony Fiore\fioreto01,31,MIN,36.0,21,0,25,6.25,5.17,-0.02,-0.39,100.0,4.81,-6,-0.5,.40,0.1,-0.1,-2,.474,.497,$330000,Free Agency
247,Gary Glover\glovega01,26,2TM,62.2,42,0,33,4.74,4.81,0.15,-0.36,99.2,4.26,-3,-0.3,.54,-0.1,0.3,4,.493,.499,$330000,Traded
248,Kyle Lohse\lohseky01,24,MIN,201.0,33,33,107,4.79,4.76,-0.03,0.18,99.9,4.96,4,0.4,,-0.1,2.4,27,.513,.503,$330000,Traded
249,Damaso Marte*\marteda01,28,CHW,79.2,71,0,16,1.81,4.78,0.10,-0.36,102.3,4.43,23,2.3,1.69,0.6,3.8,32,.533,.514,$330000,Traded
250,Hector Mercado*\mercahe01,29,PHI,18.2,13,0,12,5.79,4.51,0.12,-0.33,91.4,3.71,-4,-0.4,.52,0.1,-0.2,-3,.467,.497,$330000,Traded
251,Scott Stewart*\stewasc01,27,MON,43.0,51,0,22,4.60,4.93,-0.04,-0.36,105.5,4.86,1,0.1,1.14,-0.1,0.4,5,.502,.501,$327000,Free Agency
252,Rick Bauer\bauerri01,26,BAL,61.1,35,0,36,5.28,4.95,-0.01,-0.37,98.4,4.51,-5,-0.5,.81,-0.1,0.1,2,.486,.497,$325000,Amateur Draft
253,Brendan Donnelly\donnebr01,31,ANA,74.0,63,0,14,1.70,4.92,0.12,-0.37,96.4,4.28,21,2.1,1.57,0.4,3.4,30,.534,.513,$325000,Free Agency
254,Brandon Duckworth\duckwbr01,27,PHI,93.0,24,18,58,5.61,4.51,0.13,0.12,96.9,4.37,-13,-1.3,.27,0.0,-0.5,-5,.446,.492,$325000,Amateur Free Agent
255,Jason Jennings\jennija01,24,COL,181.1,32,32,115,5.71,4.45,0.06,0.17,110.7,5.05,-14,-1.4,,-0.1,0.1,3,.457,.491,$325000,Amateur Draft
256,Rodrigo Lopez\lopezro02,27,BAL,147.0,26,26,101,6.18,5.20,-0.01,0.20,98.2,5.30,-14,-1.3,,-0.1,0.1,2,.449,.492,$325000,Free Agency
257,Gil Meche\mechegi01,24,SEA,186.1,32,32,97,4.69,4.88,0.22,0.18,95.8,4.64,-1,-0.1,,-0.1,1.7,20,.498,.500,$325000,Amateur Draft
258,J.C. Romero*\romerj.01,27,MIN,63.0,73,0,37,5.29,4.82,-0.02,-0.36,100.0,4.49,-5,-0.5,1.42,-0.3,-0.1,2,.493,.497,$325000,Amateur Draft
259,Ricky Stone\stoneri01,28,HOU,83.0,65,0,36,3.90,4.68,0.42,-0.35,102.7,4.02,1,0.1,.97,-0.2,0.6,8,.501,.500,$325000,Free Agency
260,Salomon Torres\torresa01,31,PIT,121.0,41,16,65,4.83,4.72,-0.05,0.01,101.1,4.83,-1,-0.1,1.28,-0.1,0.9,10,.498,.500,$325000,Free Agency
261,Dan Wright\wrighda02,25,CHW,86.1,20,15,63,6.57,4.78,0.14,0.08,102.6,4.84,-16,-1.5,1.09,-0.1,-0.7,-7,.425,.491,$325000,Amateur Draft
262,Casey Fossum*\fossuca01,25,BOS,79.0,19,14,55,6.27,4.91,-0.14,0.12,105.1,5.43,-7,-0.7,.32,0.0,0.1,2,.464,.496,$324500,Amateur Draft
263,Joe Beimel*\beimejo01,26,PIT,62.1,69,0,35,5.05,4.85,-0.05,-0.36,102.2,4.64,-3,-0.3,1.14,-0.1,0.1,3,.495,.498,$322000,Amateur Draft
264,Josh Fogg\foggjo01,26,PIT,142.0,26,26,90,5.70,4.71,-0.05,0.18,100.0,4.94,-13,-1.2,,-0.1,-0.1,0,.453,.492,$322000,Traded
265,Rocky Biddle\biddlro01,27,MON,71.2,73,0,43,5.40,4.75,-0.04,-0.35,105.4,4.68,-6,-0.6,1.62,-0.3,-0.3,0,.492,.496,$320000,Traded
266,Jayson Durocher\durocja01,28,MIL,7.1,6,0,9,11.05,4.66,-0.44,-0.34,95.3,4.54,-5,-0.5,1.74,-0.2,-0.6,-5,.416,.497,$320000,Free Agency
267,Matt Kinney\kinnema01,26,MIL,190.2,33,31,121,5.71,4.69,-0.45,0.17,99.3,5.27,-10,-1.0,.33,-0.1,0.5,7,.470,.494,$318000,Traded
268,Ryan Jensen\jensery01,27,SFG,13.1,6,2,16,10.80,4.43,0.29,-0.05,97.9,4.00,-10,-0.9,.19,0.1,-0.6,-9,.351,.494,$317000,Amateur Draft
269,Chad Zerbe*\zerbech01,31,SFG,49.2,33,1,26,4.71,4.53,0.26,-0.29,101.3,4.04,-4,-0.4,.61,0.0,0.0,1,.488,.498,$317000,Free Agency
270,Jeremy Fikac\fikacje01,28,OAK,16.0,14,0,8,4.50,5.02,0.02,-0.37,101.3,4.68,0,0.0,1.13,0.0,0.2,2,.503,.500,$316000,Conditional Deal
271,Mike Lincoln\lincomi01,28,PIT,36.1,36,0,22,5.45,4.85,-0.05,-0.36,102.3,4.64,-3,-0.3,1.47,-0.2,-0.2,0,.490,.498,$315500,Free Agency
272,Wayne Franklin*\frankwa01,29,MIL,194.2,36,34,129,5.96,4.70,-0.47,0.17,100.4,5.36,-14,-1.4,.66,-0.1,0.2,4,.462,.491,$315000,Traded
273,Kevin Gryboski\gryboke01,29,ATL,44.1,64,0,22,4.47,4.87,0.20,-0.36,98.8,4.25,-1,-0.1,1.36,-0.1,0.2,3,.498,.499,$315000,Traded
274,John Lackey\lackejo01,24,ANA,204.0,33,33,117,5.16,4.91,0.14,0.19,97.7,4.84,-7,-0.7,,-0.1,1.3,16,.480,.496,$315000,Amateur Draft
275,Joe Roa\roajo01,31,3TM,51.1,28,4,36,6.31,4.82,0.06,-0.19,96.5,4.39,-11,-1.1,.27,0.2,-0.5,-6,.461,.496,$315000,Free Agency
276,Jason Simontacchi\simonja01,29,STL,126.1,46,16,82,5.84,4.71,-0.06,0.01,96.9,4.63,-18,-1.7,1.31,-0.2,-0.9,-6,.462,.489,$315000,Free Agency
277,Miguel Asencio\asencmi01,22,KCR,48.1,8,8,29,5.40,4.62,-0.31,0.18,105.8,5.41,0,0.0,,0.0,0.5,6,.502,.500,$314000,Rule 5 Draft
278,Adam Bernero\bernead01,26,2TM,133.1,49,17,90,6.08,4.75,-0.13,0.05,99.8,4.88,-18,-1.7,.77,-0.1,-0.4,-3,.466,.495,$314000,Traded
279,David Riske\riskeda01,26,CLE,74.2,68,0,21,2.53,4.72,0.13,-0.35,97.5,4.13,13,1.3,1.52,0.2,2.3,22,.520,.508,$314000,Amateur Draft
280,Jeremy Affeldt*\affelje01,24,KCR,126.0,36,18,58,4.14,4.81,-0.29,0.05,106.2,5.46,19,1.9,1.36,0.0,3.2,33,.553,.512,$313000,Amateur Draft
281,Francisco Rodriguez\rodrifr03,21,ANA,86.0,59,0,30,3.14,4.85,0.10,-0.36,97.3,4.27,11,1.1,1.05,-0.2,1.8,21,.518,.507,$312500,Amateur Free Agent
282,Kris Wilson\wilsokr01,26,KCR,72.2,29,4,49,6.07,4.80,-0.34,-0.20,110.4,5.46,-5,-0.5,1.06,-0.1,0.2,3,.484,.497,$311000,Amateur Draft
283,Grant Roberts\robergr01,25,NYM,19.0,18,0,9,4.26,4.85,-0.28,-0.36,96.4,4.60,1,0.1,1.27,0.0,0.2,2,.504,.500,$310000,Amateur Draft
284,Carlos Silva\silvaca01,24,PHI,87.1,62,1,43,4.43,4.77,0.13,-0.33,92.7,3.99,-5,-0.5,.79,-0.1,0.2,3,.492,.497,$310000,Amateur Free Agent
285,Denny Stark\starkde01,28,COL,78.2,17,13,57,6.52,4.44,0.07,0.12,115.8,5.20,-12,-1.1,.61,0.0,-0.5,-5,.433,.493,$310000,Traded
286,T.J. Tucker\tucket.01,24,MON,80.0,45,7,49,5.51,4.68,-0.04,-0.17,102.6,4.67,-8,-0.8,.91,-0.1,-0.2,-1,.482,.495,$310000,Amateur Draft
287,Brandon Lyon\lyonbr01,23,BOS,59.0,49,0,33,5.03,4.94,-0.15,-0.37,102.5,4.84,-1,-0.1,1.18,-0.1,0.4,5,.498,.499,$309500,Traded
288,Mike Maroth*\marotmi01,25,DET,193.1,33,33,131,6.10,4.96,-0.20,0.19,98.7,5.28,-17,-1.6,,-0.1,0.2,4,.451,.490,$309000,Traded
289,Aaron Myette\myettaa01,25,CLE,2.2,2,0,7,23.63,4.71,0.26,-0.35,97.3,3.99,-6,-0.4,.10,0.2,-0.2,-6,.277,.497,$307500,Traded
290,Runelvys Hernandez\hernaru03,25,KCR,91.2,16,16,51,5.01,4.76,-0.31,0.18,107.1,5.62,6,0.6,,-0.1,1.5,17,.541,.504,$305500,Amateur Free Agent
291,Jake Westbrook\westbja01,25,CLE,133.0,34,22,70,4.74,4.75,0.17,0.12,97.0,4.56,-2,-0.2,1.62,-0.1,1.0,12,.493,.499,$305500,Traded
