k,Name,Age,Tm,IP,G,GS,R,RA9,RA9opp,RA9def,RA9role,PPFp,RA9avg,RAA,WAA,gmLI,WAAadj,WAR,RAR,waaWL%,162WL%,Salary▼,Acquired
147,Scott Williamson\willisc01,30,2TM,39.1,42,0,26,5.95,4.85,0.02,-0.36,99.0,4.43,-7,-0.6,.75,0.0,-0.3,-3,.485,.498,$2000000,Free Agency
148,Mark Hendrickson*\hendrma01,32,2TM,164.2,31,25,87,4.76,5.00,-0.20,0.16,100.4,5.39,11,1.1,.75,-0.1,2.6,29,.536,.503,$1950000,Traded
149,Ryan Drese\dresery01,30,WSN,8.2,2,2,8,8.31,4.83,-0.24,0.19,94.9,4.99,-3,-0.3,,0.0,-0.2,-2,.363,.498,$1900000,Waivers
150,Oliver Perez*\perezol01,24,2TM,112.2,22,22,90,7.19,4.94,-0.13,0.19,99.2,5.22,-24,-2.2,,-0.1,-1.3,-14,.401,.492,$1900000,Traded
151,Rudy Seanez\seaneru01,37,2TM,53.0,49,0,32,5.43,5.14,-0.12,-0.38,103.3,5.05,-3,-0.3,.72,-0.1,0.2,4,.494,.499,$1900000,Free Agency
152,David Riske\riskeda01,29,2TM,44.0,41,0,20,4.09,5.14,-0.21,-0.38,103.9,5.16,5,0.5,.69,-0.2,0.7,10,.511,.502,$1800000,Traded
153,Luis Vizcaino\vizcalu01,31,ARI,65.1,70,0,26,3.58,4.85,0.00,-0.36,105.5,4.75,9,0.9,1.31,0.0,1.4,14,.512,.505,$1775000,Traded
154,Akinori Otsuka\otsukak01,34,TEX,59.2,63,0,17,2.56,4.98,0.05,-0.37,101.3,4.62,13,1.3,1.67,0.3,2.2,20,.520,.508,$1750000,Traded
155,Tim Worrell\worreti01,38,SFG,20.1,23,0,18,7.97,5.10,0.25,-0.37,100.9,4.52,-8,-0.7,1.38,-0.2,-0.7,-6,.468,.495,$1750000,Free Agency
156,Elmer Dessens\desseel01,35,2TM,77.0,62,0,43,5.03,4.94,0.07,-0.36,101.4,4.56,-5,-0.4,1.47,-0.3,0.0,4,.493,.498,$1700000,Free Agency
157,Kent Mercker*\merckke01,38,CIN,28.1,37,0,15,4.76,4.84,-0.30,-0.35,104.5,5.00,1,0.1,1.35,0.0,0.3,3,.502,.500,$1550000,Free Agency
158,Salomon Torres\torresa01,34,PIT,93.1,94,0,42,4.05,4.84,-0.28,-0.35,99.4,4.73,7,0.7,1.53,0.0,1.6,16,.508,.504,$1525000,Free Agency
159,Brian Moehler\moehlbr01,34,FLA,122.0,29,21,95,7.01,4.89,-0.20,0.11,94.8,4.93,-28,-2.5,.72,0.0,-1.5,-17,.412,.484,$1500000,Free Agency
160,Tanyon Sturtze\sturtta01,35,NYY,10.2,18,0,10,8.44,5.43,-0.43,-0.40,98.4,5.37,-4,-0.4,1.09,0.0,-0.3,-2,.480,.498,$1500000,Traded
161,David Weathers\weathda01,36,CIN,73.2,67,0,31,3.79,4.89,-0.28,-0.36,103.8,4.98,10,1.0,1.42,0.1,1.7,17,.515,.506,$1500000,Free Agency
162,Erik Bedard*\bedarer01,27,BAL,196.1,33,33,92,4.22,5.00,-0.05,0.19,100.0,5.24,20,2.0,,-0.1,3.9,45,.561,.512,$1400000,Amateur Draft
163,Chad Bradford\bradfch01,31,NYM,62.0,70,0,22,3.19,4.96,0.21,-0.36,96.5,4.23,7,0.7,1.22,0.0,1.2,13,.510,.504,$1400000,Free Agency
164,David Williams*\willida07,27,2TM,69.0,14,13,52,6.78,4.84,-0.10,0.18,101.6,5.21,-12,-1.1,.07,0.0,-0.5,-6,.423,.496,$1400000,Traded
165,Scott Linebrink\linebsc01,29,SDP,75.2,73,0,31,3.69,4.86,0.26,-0.36,91.9,3.91,2,0.2,1.66,-0.1,0.8,9,.503,.501,$1365000,Waivers
166,Joey Eischen*\eischjo01,36,WSN,14.2,22,0,18,11.05,5.14,-0.23,-0.38,94.0,4.70,-10,-1.0,1.02,0.0,-0.9,-9,.456,.494,$1300000,Free Agency
167,Trever Miller*\milletr02,33,HOU,50.2,70,0,17,3.02,4.89,0.23,-0.36,99.0,4.26,7,0.7,1.06,-0.1,1.1,12,.510,.504,$1300000,Free Agency
168,Claudio Vargas\vargacl01,28,ARI,167.2,31,30,101,5.42,4.87,-0.01,0.18,104.0,5.26,-2,-0.2,.17,-0.1,1.1,12,.492,.499,$1275000,Waivers
169,Aaron Cook\cookaa01,27,COL,212.2,32,32,107,4.53,4.82,0.11,0.19,110.8,5.43,22,2.3,,-0.1,3.9,41,.570,.514,$1250000,Amateur Draft
170,Rich Harden\harderi01,24,OAK,46.2,9,9,22,4.24,5.10,0.01,0.20,95.2,5.03,4,0.4,,0.0,0.8,9,.539,.502,$1250000,Amateur Draft
171,Byung-Hyun Kim\kimby01,27,COL,155.0,27,27,103,5.98,4.92,0.10,0.19,109.0,5.47,-8,-0.8,,-0.1,0.4,5,.470,.495,$1250000,Free Agency
172,Jamie Walker*\walkeja01,34,DET,48.0,56,0,15,2.81,5.23,0.24,-0.39,100.0,4.60,9,0.9,1.01,-0.1,1.3,15,.516,.505,$1250000,Free Agency
173,Esteban Yan\yanes01,31,2TM,37.1,27,0,25,6.03,5.06,-0.11,-0.37,101.6,4.87,-5,-0.5,.77,0.0,-0.1,-1,.483,.499,$1250000,Traded
174,Aaron Fultz*\fultzaa01,32,PHI,71.1,66,1,39,4.92,4.99,-0.12,-0.35,103.7,4.93,0,0.0,1.08,-0.1,0.5,7,.500,.500,$1200000,Waivers
175,Cliff Politte\politcl01,32,CHW,30.0,30,0,30,9.00,5.07,-0.27,-0.37,103.9,5.16,-13,-1.2,.97,-0.1,-1.0,-9,.459,.492,$1200000,Free Agency
176,Ricardo Rincon*\rincori01,36,STL,3.1,5,0,4,10.80,4.51,0.30,-0.33,99.2,3.86,-3,-0.2,1.60,-0.1,-0.3,-2,.452,.499,$1200000,Free Agency
177,Scott Sauerbeck*\sauersc01,34,2TM,25.1,46,0,17,6.04,5.45,-0.07,-0.40,98.3,5.03,-3,-0.3,.65,0.0,-0.1,0,.493,.499,$1200000,Free Agency
178,Aaron Small\smallaa01,34,NYY,27.2,11,3,29,9.43,5.11,-0.43,-0.13,99.1,5.37,-13,-1.1,.48,0.1,-0.7,-9,.396,.493,$1200000,Free Agency
179,Mike DeJean\dejeami01,35,COL,1.2,2,0,0,0.00,4.72,0.11,-0.35,103.8,4.42,1,0.1,1.98,0.0,0.1,1,.542,.501,$1150000,Free Agency
180,Mike Myers*\myersmi01,37,NYY,30.2,62,0,14,4.11,5.43,-0.34,-0.40,99.4,5.33,4,0.4,1.29,0.0,0.7,8,.506,.502,$1150000,Free Agency
181,Shawn Estes*\estessh01,33,SDP,6.0,1,1,3,4.50,4.77,0.28,0.19,80.0,3.74,0,0.0,,0.0,0.0,0,.454,.500,$1100000,Free Agency
182,Jeremy Affeldt*\affelje01,27,2TM,97.1,54,9,74,6.84,5.11,0.16,-0.12,105.0,5.06,-20,-1.9,1.24,-0.3,-1.2,-9,.465,.494,$1000000,Traded
183,Doug Brocail\brocado01,39,SDP,28.1,25,0,16,5.08,4.97,0.28,-0.36,93.9,4.06,-3,-0.3,.85,0.0,-0.1,-1,.488,.498,$1000000,Free Agency
184,Joe Mays\maysjo01,30,2TM,50.2,13,10,56,9.95,5.17,-0.08,0.12,103.3,5.55,-25,-2.0,.69,0.0,-1.5,-20,.348,.494,$1000000,Free Agency
185,Wade Miller\millewa04,29,CHC,21.2,5,5,12,4.98,4.95,-0.07,0.19,105.5,5.50,1,0.1,,0.0,0.3,3,.526,.501,$1000000,Free Agency
186,Sidney Ponson\ponsosi01,29,2TM,85.0,19,16,62,6.56,4.69,0.20,0.15,98.8,4.58,-19,-1.6,.26,0.0,-0.9,-11,.414,.495,$1000000,Free Agency
187,Mike Stanton*\stantmi02,39,2TM,67.2,82,0,30,3.99,4.90,-0.09,-0.36,96.9,4.49,4,0.4,1.54,0.1,1.1,10,.505,.501,$1000000,Traded
188,Derrick Turnbow\turnbde01,28,MIL,56.1,64,0,51,8.15,4.82,0.04,-0.35,101.8,4.50,-23,-2.2,1.60,-0.8,-2.4,-18,.466,.487,$1000000,Waivers
189,Jay Witasick\witasja01,33,OAK,22.2,20,0,17,6.75,5.08,0.01,-0.38,97.2,4.56,-6,-0.6,.38,0.1,-0.2,-3,.472,.497,$1000000,Traded
190,Justin Verlander\verlaju01,23,DET,186.0,30,30,78,3.77,4.98,0.24,0.19,100.8,4.97,22,2.3,,-0.1,4.1,46,.577,.514,$980000,Amateur Draft
191,Brendan Donnelly\donnebr01,34,LAA,64.0,62,0,32,4.50,5.10,0.00,-0.38,100.3,4.74,1,0.1,.90,-0.2,0.6,9,.501,.501,$950000,Free Agency
192,Dan Wheeler\wheelda01,28,HOU,71.1,75,0,22,2.78,4.82,0.25,-0.35,99.7,4.21,12,1.1,1.65,0.2,2.0,18,.515,.507,$930000,Traded
193,Juan Rincon\rincoju01,27,MIN,74.1,75,0,30,3.63,4.99,0.07,-0.37,98.8,4.49,6,0.6,1.18,-0.1,1.3,16,.508,.504,$900000,Amateur Free Agent
194,Kiko Calero\calerki01,31,OAK,58.0,70,0,22,3.41,5.08,0.01,-0.38,97.5,4.58,7,0.7,1.40,0.0,1.3,14,.510,.504,$850000,Traded
195,Alan Embree*\embreal01,36,SDP,52.1,73,0,21,3.61,4.92,0.25,-0.36,91.6,3.94,2,0.2,1.30,-0.1,0.6,7,.503,.501,$850000,Free Agency
196,Travis Harper\harpetr01,30,TBD,42.0,30,0,27,5.79,5.11,-0.24,-0.38,100.3,5.00,-4,-0.4,.92,-0.1,-0.1,1,.486,.497,$850000,Free Agency
197,Rick Helling\helliri01,35,MIL,35.0,20,2,17,4.37,4.72,0.04,-0.26,101.1,4.46,0,0.0,.83,-0.1,0.3,4,.502,.500,$850000,Free Agency
198,Brandon Lyon\lyonbr01,26,ARI,69.1,68,0,32,4.15,4.85,-0.01,-0.36,106.0,4.77,5,0.5,1.35,0.0,1.1,11,.507,.503,$830000,Traded
199,Jason Grimsley\grimsja01,38,ARI,27.2,19,0,15,4.88,4.91,-0.01,-0.36,106.7,4.87,0,0.0,.81,-0.1,0.2,3,.500,.500,$825000,Free Agency
200,Jesus Colome\colomje01,28,TBD,0.1,1,0,1,27.00,4.91,-0.19,-0.35,100.0,4.75,-1,-0.1,.79,0.0,-0.1,-1,.424,.500,$815000,Traded
201,Chris Hammond*\hammoch01,40,CIN,28.2,29,0,23,7.22,4.88,-0.30,-0.36,104.6,5.05,-7,-0.7,.93,0.0,-0.4,-4,.477,.496,$800000,Free Agency
202,Terry Mulholland*\mulhote01,43,ARI,3.0,5,0,3,9.00,5.05,-0.01,-0.37,110.2,5.17,-1,-0.1,1.70,0.0,-0.1,-1,.476,.499,$800000,Free Agency
203,Julio Santana\santaju01,33,PHI,8.1,7,0,9,9.72,5.06,-0.13,-0.37,109.6,5.28,-4,-0.4,.33,0.1,-0.2,-3,.445,.498,$800000,Free Agency
204,Jamey Wright\wrighja01,31,SFG,156.0,34,21,95,5.48,4.88,0.22,0.11,100.7,4.81,-11,-1.1,.63,-0.1,0.2,3,.468,.493,$800000,Free Agency
205,Joaquin Benoit\benoijo01,28,TEX,79.2,56,0,49,5.54,4.97,0.05,-0.37,101.3,4.61,-9,-0.9,.84,-0.1,-0.2,1,.484,.495,$775000,Amateur Free Agent
206,Todd Williams\willito02,35,BAL,57.0,62,0,36,5.68,5.08,-0.06,-0.38,100.0,4.76,-7,-0.6,1.41,-0.3,-0.3,1,.490,.496,$775000,Free Agency
207,Pedro Astacio\astacpe01,37,WSN,90.1,17,17,64,6.38,4.95,-0.28,0.19,92.9,5.03,-13,-1.2,,-0.1,-0.5,-5,.428,.492,$750000,Free Agency
208,Jeff Fassero*\fasseje01,43,SFG,15.0,10,1,13,7.80,4.90,0.25,-0.21,105.8,4.69,-5,-0.5,.72,0.0,-0.3,-4,.451,.497,$750000,Free Agency
209,Russ Springer\sprinru01,37,HOU,59.2,72,0,23,3.47,4.79,0.26,-0.35,98.9,4.14,5,0.5,.78,-0.2,0.8,10,.506,.503,$750000,Free Agency
210,Brian Shouse*\shousbr01,37,2TM,38.1,65,0,18,4.23,5.09,0.05,-0.37,101.5,4.73,2,0.2,1.58,0.0,0.6,6,.503,.501,$725000,Traded
211,Chris Spurling\spurlch01,29,2TM,21.1,16,0,12,5.06,5.05,0.18,-0.37,99.9,4.50,-1,-0.1,.57,-0.1,0.0,1,.492,.500,$725000,Traded
212,Scott Downs*\downssc01,30,TOR,77.0,59,5,38,4.44,5.08,0.36,-0.26,100.6,4.49,-1,-0.1,1.00,-0.2,0.6,9,.499,.500,$705000,Free Agency
213,Jim Brower\broweji01,33,2TM,20.0,18,0,27,12.15,5.02,0.08,-0.37,94.6,4.33,-18,-1.6,.57,0.3,-1.1,-15,.412,.494,$700000,Free Agency
214,Julio Mateo\mateoju01,28,SEA,53.2,48,0,27,4.53,5.09,0.33,-0.38,96.0,4.21,-3,-0.2,1.27,-0.2,0.2,4,.495,.498,$700000,Amateur Free Agent
215,Mike Remlinger*\remlimi01,40,ATL,22.1,36,0,11,4.43,5.09,-0.07,-0.37,98.3,4.71,1,0.1,1.67,0.0,0.3,3,.502,.500,$700000,Free Agency
216,Dan Miceli\micelda01,35,TBD,32.0,33,0,17,4.78,5.14,-0.22,-0.38,101.4,5.05,1,0.1,1.35,-0.1,0.3,5,.502,.500,$650000,Free Agency
217,Pete Walker\walkepe01,37,TOR,30.0,23,0,24,7.20,4.91,0.38,-0.36,102.8,4.28,-10,-1.0,.67,0.1,-0.6,-6,.459,.494,$650000,Free Agency
218,Matt Wise\wisema01,30,MIL,44.1,40,0,24,4.87,4.79,0.05,-0.35,102.1,4.48,-2,-0.2,1.46,-0.1,0.1,2,.496,.499,$650000,Free Agency
219,Will Ohman*\ohmanwi01,28,CHC,65.1,78,0,30,4.13,4.89,-0.07,-0.36,102.4,4.71,4,0.4,.84,-0.2,0.9,10,.506,.503,$610000,Free Agency
220,Zach Day\dayza01,28,2TM,40.0,8,8,32,7.20,4.69,-0.13,0.18,100.1,5.01,-10,-0.7,,0.0,-0.4,-6,.408,.498,$600000,Traded
221,Danny Graves\graveda01,32,CLE,14.0,13,0,12,7.71,4.95,-0.22,-0.37,99.0,4.76,-5,-0.5,.83,0.0,-0.3,-3,.465,.497,$600000,Free Agency
222,Matt Herges\hergema01,36,FLA,71.0,66,0,42,5.32,5.01,-0.20,-0.37,95.8,4.64,-5,-0.5,1.11,-0.2,0.0,1,.492,.497,$600000,Free Agency
223,Sun-Woo Kim\kimsu01,28,2TM,13.2,8,1,19,12.51,4.93,-0.09,-0.17,109.1,5.28,-11,-0.9,.49,0.2,-0.6,-10,.384,.496,$600000,Conditional Deal
224,Brian Meadows\meadobr01,30,TBD,69.2,53,0,43,5.56,5.17,-0.26,-0.38,101.1,5.10,-4,-0.4,1.21,-0.2,0.1,4,.492,.497,$600000,Free Agency
225,Darren Oliver*\oliveda02,35,NYM,81.0,45,0,33,3.67,4.98,0.21,-0.36,98.1,4.32,6,0.6,.83,-0.2,1.1,13,.513,.504,$600000,Free Agency
226,Felix Rodriguez\rodrife01,33,WSN,29.1,31,0,25,7.67,5.00,-0.27,-0.37,95.5,4.68,-10,-0.9,.63,0.1,-0.6,-7,.470,.494,$600000,Free Agency
227,Rick White\whiteri01,37,2TM,64.2,64,0,44,6.12,4.84,-0.20,-0.35,103.7,4.86,-9,-0.9,.75,0.0,-0.3,-3,.487,.498,$600000,Free Agency
228,Juan Cruz\cruzju02,27,ARI,94.2,31,15,45,4.28,4.83,-0.01,0.06,106.1,5.19,10,1.0,.74,-0.1,1.7,18,.532,.506,$575000,Traded
229,Ryan Vogelsong\vogelry01,28,PIT,38.0,20,0,27,6.39,4.79,-0.30,-0.35,100.9,4.78,-7,-0.6,.58,0.1,-0.3,-3,.468,.496,$555000,Traded
230,Lance Carter\cartela02,31,LAD,11.2,10,0,11,8.49,5.24,-0.20,-0.38,98.7,5.00,-4,-0.4,.86,0.0,-0.3,-3,.457,.497,$550000,Traded
231,Dan Haren\harenda01,25,OAK,223.0,34,34,109,4.40,5.00,0.01,0.19,97.5,5.06,13,1.3,,-0.1,3.5,42,.540,.508,$550000,Traded
232,Tom Martin*\martito02,36,COL,60.1,68,0,37,5.52,4.97,0.10,-0.36,109.4,4.93,-4,-0.4,1.00,-0.1,0.1,2,.495,.498,$550000,Free Agency
233,Chad Cordero\cordech01,24,WSN,73.1,68,0,27,3.31,4.91,-0.22,-0.36,94.5,4.50,10,1.0,1.63,0.2,1.8,16,.515,.506,$525000,Amateur Draft
234,Dewon Brazelton\brazede01,26,SDP,18.0,9,2,25,12.50,5.03,0.35,-0.17,86.3,3.89,-17,-1.4,.20,0.3,-0.9,-16,.339,.491,$500000,Traded
235,Mike Pelfrey\pelfrmi01,22,NYM,21.1,4,4,14,5.91,4.81,0.23,0.19,97.0,4.63,-3,-0.3,,0.0,-0.1,-1,.431,.498,$500000,Amateur Draft
236,Victor Santos\santovi01,29,PIT,115.1,25,19,80,6.24,4.67,-0.30,0.12,100.2,5.10,-14,-1.4,.84,-0.1,-0.4,-4,.446,.492,$500000,Rule 5 Draft
237,Chris Young\youngch03,27,SDP,179.1,31,31,72,3.61,4.84,0.24,0.19,91.1,4.37,15,1.6,,-0.1,3.0,31,.551,.510,$500000,Traded
238,Oscar Villarreal\villaos01,24,ATL,92.1,58,4,41,4.00,4.90,-0.07,-0.25,98.7,4.65,7,0.7,.92,-0.2,1.3,15,.512,.504,$462500,Traded
239,Chris Capuano*\capuach01,27,MIL,221.1,34,34,108,4.39,4.82,0.05,0.19,101.2,5.01,16,1.6,,-0.1,3.4,36,.547,.510,$450000,Traded
240,Josh Fogg\foggjo01,29,COL,172.0,31,31,115,6.02,4.83,0.11,0.19,108.5,5.32,-13,-1.2,,-0.1,0.2,3,.461,.492,$450000,Free Agency
241,John Patterson\pattejo02,28,WSN,40.2,8,8,21,4.65,5.07,-0.21,0.20,94.5,5.18,3,0.3,,0.0,0.6,6,.532,.502,$450000,Amateur Draft
242,Rafael Soriano\soriara01,26,SEA,60.0,53,0,15,2.25,5.03,0.24,-0.37,96.1,4.25,13,1.2,1.44,0.1,2.0,20,.524,.508,$450000,Amateur Free Agent
243,Brandon Backe\backebr01,28,HOU,43.0,8,8,18,3.77,4.80,0.30,0.19,95.3,4.46,3,0.3,,0.0,0.7,7,.544,.502,$442500,Traded
244,Mike MacDougal\macdomi01,29,2TM,29.0,29,0,5,1.55,5.11,-0.15,-0.38,105.2,5.14,11,1.1,1.44,0.2,1.6,15,.539,.505,$430000,Traded
245,J.J. Putz\putzjj01,29,SEA,78.1,72,0,20,2.30,5.02,0.22,-0.37,96.4,4.26,16,1.6,1.71,0.4,2.8,26,.522,.510,$415000,Amateur Draft
246,Cliff Lee*\leecl02,27,CLE,200.2,33,33,114,5.11,4.95,-0.19,0.19,98.6,5.25,1,0.1,,-0.1,2.0,26,.502,.500,$406200,Traded
247,Nate Robertson*\roberna01,28,DET,208.2,32,32,98,4.23,5.02,0.24,0.19,99.9,4.97,15,1.5,,-0.1,3.5,41,.546,.509,$402500,Traded
248,Neal Cotts*\cottsne01,26,CHW,54.0,70,0,33,5.50,5.13,-0.23,-0.38,104.2,5.19,-3,-0.2,1.15,-0.2,0.2,4,.497,.498,$400000,Traded
249,Ryan Madson\madsory01,25,PHI,134.1,50,17,92,6.16,4.90,-0.13,0.01,103.5,5.21,-14,-1.3,1.38,-0.2,-0.4,-2,.473,.492,$400000,Amateur Draft
250,Duaner Sanchez\sanchdu01,26,NYM,55.1,49,0,19,3.09,4.89,0.19,-0.36,96.9,4.21,7,0.7,1.27,0.0,1.2,12,.514,.504,$399500,Traded
251,Tyler Walker\walkety01,30,2TM,25.1,26,0,20,7.11,5.14,-0.11,-0.38,101.2,4.93,-6,-0.6,1.94,-0.1,-0.4,-3,.478,.499,$387000,Free Agency
252,Daniel Cabrera\cabreda01,25,BAL,148.0,26,26,82,4.99,5.10,-0.04,0.20,100.5,5.37,4,0.4,,-0.1,1.9,23,.517,.503,$385000,Amateur Free Agent
253,Noah Lowry*\lowryno01,25,SFG,159.1,27,27,89,5.03,4.84,0.22,0.19,99.7,4.80,-4,-0.4,,-0.1,0.9,11,.487,.498,$385000,Amateur Draft
254,Fernando Rodney\rodnefe01,29,DET,71.2,63,0,36,4.52,5.09,0.21,-0.38,100.0,4.51,-1,-0.1,1.37,-0.2,0.5,8,.498,.499,$385000,Amateur Free Agent
255,R.A. Dickey\dicker.01,31,TEX,3.1,1,1,7,18.90,5.06,0.08,0.19,102.0,5.27,-5,-0.3,,0.0,-0.3,-5,.177,.498,$380000,Amateur Draft
256,Jerome Williams\willije01,24,CHC,12.1,5,2,12,8.76,4.55,-0.09,-0.03,101.3,4.67,-6,-0.5,.54,0.0,-0.4,-4,.400,.497,$380000,Traded
257,Chad Qualls\quallch01,27,HOU,88.2,81,0,38,3.86,4.80,0.26,-0.35,100.1,4.19,3,0.3,1.47,-0.1,1.0,11,.504,.502,$376000,Amateur Draft
258,Bobby Seay*\seaybo01,28,DET,15.1,14,0,11,6.46,5.24,0.23,-0.39,100.3,4.64,-3,-0.3,.26,0.1,-0.1,-1,.478,.498,$375000,Free Agency
259,Scott Kazmir*\kazmisc01,22,TBD,144.2,24,24,59,3.67,5.06,-0.19,0.20,100.6,5.47,27,2.9,,-0.1,4.3,45,.619,.518,$371700,Traded
260,Brandon Claussen*\clausbr01,27,CIN,77.0,14,14,56,6.55,4.73,-0.30,0.19,106.8,5.57,-8,-0.8,,0.0,-0.2,-1,.446,.495,$370000,Traded
261,Zack Greinke\greinza01,22,KCR,6.1,3,0,3,4.26,5.07,0.16,-0.38,98.9,4.48,0,0.0,.60,0.0,0.1,1,.502,.500,$365500,Amateur Draft
262,Rafael Betancourt\betanra01,31,CLE,56.2,50,0,25,3.97,5.03,-0.17,-0.37,99.5,4.80,5,0.4,1.30,-0.1,1.0,12,.509,.503,$365300,Free Agency
263,Mike Gallo*\gallomi01,29,HOU,16.1,23,0,11,6.06,4.91,0.35,-0.36,100.5,4.22,-3,-0.3,.79,0.0,-0.2,-2,.486,.498,$365000,Amateur Draft
264,Jesse Crain\crainje01,24,MIN,76.2,68,0,31,3.64,5.05,0.08,-0.37,98.7,4.54,7,0.7,.97,-0.2,1.3,16,.510,.504,$361000,Amateur Draft
265,Jason Frasor\frasoja01,28,TOR,50.0,51,0,24,4.32,5.05,0.34,-0.37,100.7,4.36,0,0.0,1.06,-0.1,0.4,6,.499,.500,$359000,Traded
266,Aaron Heilman\heilmaa01,27,NYM,87.0,74,0,37,3.83,4.92,0.20,-0.36,96.7,4.22,4,0.4,1.35,-0.1,1.1,12,.505,.502,$359000,Amateur Draft
267,Jose Valverde\valvejo01,28,ARI,49.1,44,0,32,5.84,4.86,-0.01,-0.36,106.6,4.81,-6,-0.5,1.35,-0.2,-0.3,-1,.488,.497,$359000,Amateur Free Agent
268,Doug Waechter\waechdo01,25,TBD,53.0,11,10,40,6.79,5.06,-0.26,0.17,101.7,5.58,-8,-0.7,.09,0.0,-0.2,-1,.435,.496,$355900,Amateur Draft
269,Josh Hancock\hancojo01,28,STL,77.0,62,0,37,4.32,4.78,0.31,-0.35,99.6,4.10,-2,-0.2,.75,-0.1,0.4,5,.497,.499,$355000,Free Agency
270,Matt Thornton*\thornma01,29,CHW,54.0,63,0,20,3.33,5.06,-0.20,-0.37,104.5,5.10,10,1.0,1.54,0.1,1.7,17,.516,.506,$355000,Traded
271,Michael Wuertz\wuertmi01,27,CHC,40.2,41,0,14,3.10,4.93,-0.07,-0.36,103.1,4.78,8,0.8,1.24,0.0,1.1,11,.519,.505,$355000,Amateur Draft
272,Kirk Saarloos\saarlki01,27,OAK,121.1,35,16,70,5.19,5.11,0.01,0.05,97.1,5.00,-4,-0.4,1.07,-0.1,0.7,11,.489,.498,$354000,Traded
273,Chien-Ming Wang\wangch01,26,NYY,218.0,34,33,92,3.80,4.93,-0.38,0.19,99.3,5.45,37,3.9,2.77,-0.1,6.0,65,.615,.524,$353175,Amateur Free Agent
274,Scott Proctor\proctsc01,29,NYY,102.1,83,0,41,3.61,5.05,-0.31,-0.37,99.7,4.97,14,1.4,1.45,0.0,2.6,27,.517,.509,$352675,Traded
275,Dave Bush\bushda01,26,MIL,210.0,34,32,111,4.76,4.70,0.05,0.18,102.5,4.95,5,0.5,1.99,-0.1,2.2,24,.515,.503,$352000,Traded
276,Gary Majewski\majewga01,26,2TM,70.1,65,0,38,4.86,4.91,-0.27,-0.36,97.8,4.71,-1,-0.1,1.14,-0.1,0.5,5,.499,.501,$352000,Traded
277,David Cortes\corteda01,32,COL,29.1,30,0,14,4.30,4.88,0.11,-0.36,107.1,4.74,2,0.2,.80,-0.1,0.3,4,.505,.501,$350000,Free Agency
278,Randy Flores*\florera01,30,STL,41.2,65,0,29,6.26,5.05,0.31,-0.37,100.1,4.37,-9,-0.8,1.13,-0.1,-0.6,-5,.487,.495,$350000,Free Agency
279,Geoff Geary\gearyge01,29,PHI,91.1,81,0,34,3.35,4.98,-0.12,-0.36,102.8,4.86,16,1.6,1.01,-0.2,2.2,24,.519,.510,$350000,Free Agency
280,Jason Grilli\grillja01,29,DET,62.0,51,0,31,4.50,5.03,0.26,-0.37,100.0,4.41,-1,-0.1,.85,-0.2,0.4,6,.497,.499,$350000,Free Agency
281,Ervin Santana\santaer01,23,LAA,204.0,33,33,106,4.68,4.99,0.00,0.19,100.2,5.19,9,0.9,,-0.1,2.9,35,.528,.506,$350000,Amateur Free Agent
282,Jae Weong Seo\seoja01,29,2TM,157.0,36,26,101,5.79,5.02,-0.22,0.13,98.5,5.29,-10,-0.9,.79,-0.1,0.5,8,.475,.497,$350000,Traded
283,Mike Wood\woodmi01,26,KCR,64.2,23,7,51,7.10,4.94,0.20,-0.07,102.7,4.80,-17,-1.6,.77,0.0,-0.9,-9,.431,.490,$350000,Traded
284,Kameron Loe\loeka01,24,TEX,78.1,15,15,54,6.20,4.98,0.07,0.19,102.0,5.21,-10,-0.9,,0.0,-0.1,0,.440,.494,$348770,Amateur Draft
285,Vinnie Chulk\chulkvi01,27,2TM,46.1,48,0,29,5.63,5.04,0.29,-0.37,100.4,4.40,-7,-0.6,1.25,-0.1,-0.3,-2,.487,.498,$348500,Traded
286,Gustavo Chacin*\chacigu01,25,TOR,87.1,17,17,51,5.26,5.05,0.39,0.19,100.6,4.88,-5,-0.5,,-0.1,0.4,6,.473,.497,$347500,Amateur Free Agent
287,Todd Wellemeyer\welleto01,27,2TM,78.1,46,0,38,4.37,5.12,0.07,-0.38,101.3,4.73,3,0.3,.93,-0.1,0.9,12,.505,.501,$347500,Traded
288,Mike Gonzalez*\gonzami02,28,PIT,54.0,54,0,13,2.17,4.88,-0.22,-0.36,99.1,4.71,15,1.5,1.45,0.2,2.3,20,.529,.510,$347000,Traded
289,Andy Sisco*\siscoan01,23,KCR,58.1,65,0,47,7.25,5.24,0.17,-0.39,103.5,4.85,-16,-1.6,1.17,-0.3,-1.2,-9,.476,.490,$346500,Rule 5 Draft
290,Brad Halsey*\halsebr01,25,OAK,94.1,52,7,53,5.06,5.09,0.01,-0.15,96.1,4.74,-5,-0.4,.89,-0.2,0.4,7,.492,.497,$346000,Traded
291,Jimmy Gobble*\gobblji01,24,KCR,84.0,60,6,51,5.46,5.14,0.16,-0.20,103.5,4.95,-6,-0.6,1.42,-0.2,0.1,5,.491,.496,$345500,Amateur Draft
292,Yhency Brazoban\brazoyh01,26,LAD,5.0,5,0,3,5.40,4.95,-0.17,-0.36,100.2,4.77,0,0.0,.83,0.0,0.0,0,.493,.500,$345000,Traded
